Id,Label,timeset,modularity_class
246420,246420,,7
12180,12180,,51
311560,311560,,3
319510,319510,,0
691630,691630,,21
300380,300380,,51
393190,393190,,1
32460,32460,,6
91700,91700,,2
225000,225000,,51
204530,204530,,3
594650,594650,,4
404410,404410,,5
392110,392110,,51
744900,744900,,6
858210,858210,,7
225320,225320,,8
911400,911400,,51
779430,779430,,3
961440,961440,,3
719720,719720,,7
414340,414340,,9
12100,12100,,53
340,340,,51
640820,640820,,7
384680,384680,,10
21690,21690,,11
277590,277590,,51
280,280,,60
40390,40390,,51
354140,354140,,12
1049660,1049660,,20
812440,812440,,13
1070040,1070040,,14
668840,668840,,15
670290,670290,,51
890970,890970,,27
362490,362490,,16
256370,256370,,51
222480,222480,,17
223470,223470,,18
10090,10090,,51
520940,520940,,19
224980,224980,,63
760630,760630,,51
290930,290930,,51
306020,306020,,51
220,220,,20
3590,3590,,7
514900,514900,,22
3910,3910,,27
502720,502720,,3
8140,8140,,23
431730,431730,,51
747250,747250,,24
343780,343780,,51
647960,647960,,7
406970,406970,,21
447530,447530,,25
438740,438740,,26
227940,227940,,60
343990,343990,,7
261980,261980,,7
590950,590950,,7
1054580,1054580,,7
289650,289650,,7
312280,312280,,7
528110,528110,,3
130,130,,7
661940,661940,,7
385760,385760,,6
339610,339610,,6
603700,603700,,63
7520,7520,,21
12170,12170,,21
663390,663390,,7
730,730,,57
518790,518790,,7
388410,388410,,27
462200,462200,,28
211260,211260,,21
487770,487770,,60
454140,454140,,7
271590,271590,,3
841370,841370,,7
4570,4570,,63
359220,359220,,7
602960,602960,,29
948630,948630,,7
10,10,,63
1057720,1057720,,3
418370,418370,,51
208480,208480,,7
555440,555440,,30
240,240,,7
397900,397900,,7
470220,470220,,60
1096010,1096010,,7
400630,400630,,7
252330,252330,,7
601430,601430,,7
299500,299500,,31
368500,368500,,21
3900,3900,,32
865090,865090,,7
394360,394360,,3
12110,12110,,60
458710,458710,,7
416000,416000,,7
390030,390030,,7
42700,42700,,57
420,420,,7
588750,588750,,6
535700,535700,,3
8930,8930,,7
417750,417750,,33
967050,967050,,60
958260,958260,,7
537630,537630,,7
405500,405500,,7
641080,641080,,7
70620,70620,,7
401680,401680,,34
50,50,,51
296490,296490,,3
360430,360430,,7
360,360,,35
359550,359550,,7
243450,243450,,3
331600,331600,,3
458830,458830,,7
596650,596650,,6
400800,400800,,2
15100,15100,,7
831250,831250,,6
224960,224960,,3
381210,381210,,54
314340,314340,,36
272890,272890,,7
356310,356310,,51
530620,530620,,37
221040,221040,,38
906870,906870,,39
242050,242050,,7
819630,819630,,53
233410,233410,,3
381590,381590,,7
225300,225300,,40
70,70,,60
55140,55140,,7
663370,663370,,7
203160,203160,,41
388090,388090,,42
251430,251430,,51
513650,513650,,7
320,320,,21
250520,250520,,3
466270,466270,,7
894940,894940,,51
20920,20920,,27
619930,619930,,7
951740,951740,,7
812140,812140,,7
814380,814380,,30
489940,489940,,7
287290,287290,,43
819080,819080,,63
260210,260210,,7
452570,452570,,7
383120,383120,,7
463350,463350,,44
105600,105600,,7
335620,335620,,54
283040,283040,,3
291480,291480,,7
8800,8800,,45
610310,610310,,51
99910,99910,,7
1089350,1089350,,46
485510,485510,,47
838390,838390,,6
201790,201790,,48
354200,354200,,51
851940,851940,,56
506610,506610,,49
298630,298630,,7
834910,834910,,7
693960,693960,,7
268870,268870,,50
336150,336150,,3
431240,431240,,7
774171,774171,,7
517630,517630,,51
513710,513710,,66
65800,65800,,21
571740,571740,,7
883710,883710,,51
718590,718590,,51
880470,880470,,3
496790,496790,,7
225020,225020,,7
550650,550650,,6
552500,552500,,21
582160,582160,,51
599460,599460,,7
48190,48190,,7
460950,460950,,53
346470,346470,,3
22490,22490,,52
521580,521580,,7
630,630,,53
33230,33230,,7
802320,802320,,51
282800,282800,,7
201870,201870,,51
286160,286160,,60
209100,209100,,54
304240,304240,,3
434460,434460,,7
339340,339340,,55
643590,643590,,7
7000,7000,,56
32360,32360,,57
334940,334940,,7
281990,281990,,7
378540,378540,,7
726590,726590,,63
380,380,,60
552990,552990,,7
218230,218230,,21
668430,668430,,21
265300,265300,,58
254700,254700,,7
240600,240600,,7
255520,255520,,59
8000,8000,,60
362830,362830,,7
33930,33930,,21
277430,277430,,7
550,550,,61
636070,636070,,21
661790,661790,,62
755500,755500,,7
17570,17570,,3
877180,877180,,7
1072610,1072610,,7
587650,587650,,7
345660,345660,,7
228300,228300,,63
365020,365020,,64
1079420,1079420,,3
626610,626610,,7
296200,296200,,7
550840,550840,,65
20900,20900,,7
711540,711540,,7
332800,332800,,12
679990,679990,,66
12120,12120,,7
