source,target,weight
332800,610310,0.027897
332800,388090,0.023727
332800,365020,0.054139
332800,552500,0.049519
332800,224960,0.042476
332800,354140,0.021888
332800,381210,0.036922
332800,693960,0.053604
332800,201790,0.058671
211260,958260,0.04899
105600,535700,0.058431
250520,251430,0.051181
250520,20920,0.037324
250520,958260,0.041102
250520,291480,0.044738
250520,252330,0.034744
458710,283040,0.039311
458710,602960,0.040898
458710,643590,0.038203
458710,246420,0.002848
458710,599460,0.045365
458710,339610,0.034977999999999995
518790,550650,0.019525
518790,906870,0.042115
518790,48190,0.042126
518790,890970,0.05425
518790,359550,0.019851
518790,209100,0.056283000000000014
518790,417750,0.045919
518790,434460,0.018415
518790,420,0.048096
518790,17570,0.023576
518790,911400,0.057579999999999985
518790,679990,0.021236
418370,587650,0.029335000000000007
418370,55140,0.053858
418370,582160,0.028035
418370,462200,0.017558
418370,343780,0.022786
418370,339340,0.045589
418370,343990,0.052716999999999986
418370,218230,0.022293
431240,312280,0.021829
431240,320,0.055952
431240,602960,0.056134
431240,582160,0.024998
431240,296200,0.04762
431240,812440,0.016912
431240,858210,0.057882
431240,462200,0.052257000000000005
431240,1070040,0.021205
431240,21690,0.04417
431240,343990,0.023462
283040,602960,0.054399
283040,462200,0.033828
283040,640820,0.057356
283040,246420,0.057999
283040,397900,0.016981
283040,339610,0.044215
283040,343990,0.032829000000000004
22490,70620,0.039898
22490,346470,0.059212
22490,225300,0.02433
22490,240600,0.029367
22490,802320,0.041163
256370,40390,0.029959
256370,883710,0.042154
256370,961440,0.053423000000000005
256370,204530,0.028337
256370,668430,0.037171
256370,394360,0.055917
256370,260210,0.035815
220,951740,0.03228
220,865090,0.026815
220,454140,0.036447
220,470220,0.052992
220,599460,0.04094
368500,463350,0.0362
368500,91700,0.041226
368500,388410,0.041285
368500,383120,0.049462
368500,641080,0.05853
99910,3590,0.037732
99910,711540,0.049558
99910,640820,0.012889
99910,779430,0.040258
99910,397900,0.056664
99910,339610,0.031595
314340,384680,0.059351
314340,225320,0.052999
314340,552500,0.045144
314340,719720,0.016794
314340,223470,0.052767
314340,550840,0.033313
314340,851940,0.042957
314340,590950,0.035835000000000006
314340,1079420,0.025472
314340,208480,0.024435
384680,528110,0.048335
384680,311560,0.03576
384680,719720,0.026587
384680,8800,0.022159
384680,296490,0.058174
384680,550,0.032746
384680,550840,0.03617
384680,851940,0.032066000000000004
384680,282800,0.019023
65800,610310,0.050733
65800,438740,0.053513
65800,48190,0.019352
65800,365020,0.033111
65800,7520,0.037363
65800,417750,0.030774
65800,17570,0.04027
65800,201790,0.018902
65800,596650,0.020994
65800,356310,0.018159
550650,359550,0.052506
550650,209100,0.024377
550650,434460,0.021869
550650,42700,0.049042
550650,393190,0.032899
550650,17570,0.054365
550650,911400,0.038064
550650,679990,0.025578
271590,240,0.044669
271590,711540,0.045651
271590,487770,0.046022
251430,388090,0.05424
251430,20920,0.050036
251430,452570,0.024122
251430,552500,0.048836
251430,252330,0.025482
251430,1079420,0.047672000000000006
251430,208480,0.027595
335620,502720,0.020765
335620,390030,0.043226
335620,381210,0.038598
335620,489940,0.038360000000000005
335620,10090,0.038414
335620,506610,0.045418
834910,513710,0.048334
610310,365020,0.033533
610310,502720,0.031929
610310,354140,0.038164
610310,381210,0.033431
610310,406970,0.059982000000000014
610310,201790,0.016177
610310,596650,0.057028
3900,319510,0.057064
3900,388410,0.058091
3900,20900,0.047723
3900,265300,0.057774
528110,299500,0.022073
528110,340,0.058813
528110,296200,0.05508
528110,222480,0.054873000000000005
528110,8800,0.027723
528110,550,0.024589
528110,630,0.04383
528110,619930,0.050153
528110,521580,0.031423
530620,906870,0.046937
530620,255520,0.014752
530620,838390,0.024648
530620,890970,0.046001
530620,661790,0.012676
530620,858210,0.043676
530620,304240,0.013001
530620,290930,0.057431
530620,691630,0.038191
530620,281990,0.014775
530620,555440,0.030919
530620,233410,0.046452
530620,21690,0.045782
530620,339340,0.037834
530620,362490,0.034619
400630,33930,0.046814
400630,730,0.049924
400630,755500,0.03159
400630,841370,0.041072
299500,340,0.041842
299500,312280,0.053169000000000015
299500,951740,0.050765
299500,296200,0.019891
299500,431730,0.030578
299500,1070040,0.055946
299500,550,0.029987
299500,521580,0.027692
299500,718590,0.057984
485510,744900,0.026937
485510,243450,0.042168
485510,91700,0.023672
485510,603700,0.036915
485510,726590,0.022769
485510,641080,0.029211
340,312280,0.058825
340,320,0.028289
340,670290,0.037004
340,311560,0.022933
340,296200,0.025123
340,812440,0.053041
340,290930,0.057573
340,1070040,0.027428
340,296490,0.052919000000000015
340,550,0.023489
340,282800,0.051647000000000005
340,718590,0.000633
277430,225320,0.037357
277430,40390,0.02653
277430,225000,0.035154000000000005
277430,204530,0.057959
277430,394360,0.024637
277430,260210,0.018453
