Source,Target,Type,Id,Label,timeset,Weight
246420,12180,Directed,308258,,,0.129951
246420,311560,Directed,308259,,,0.201284
246420,319510,Directed,308260,,,0.349951
246420,691630,Directed,308261,,,0.1531
246420,300380,Directed,308262,,,0.040233
246420,393190,Directed,308263,,,0.66626
246420,32460,Directed,308264,,,0.216813
246420,91700,Directed,308265,,,0.324332
246420,225000,Directed,308266,,,0.041228
246420,204530,Directed,308267,,,0.20154
246420,594650,Directed,308268,,,0.556372
246420,404410,Directed,308269,,,0.33252
246420,392110,Directed,308270,,,0.041234
246420,744900,Directed,308271,,,0.206239
246420,858210,Directed,308272,,,0.040784
246420,225320,Directed,308273,,,0.310239
246420,911400,Directed,308274,,,0.037593
246420,779430,Directed,308275,,,0.202466
246420,961440,Directed,308276,,,0.231113
246420,719720,Directed,308277,,,0.045821
246420,414340,Directed,308278,,,0.400294
246420,12100,Directed,308279,,,0.07135
246420,340,Directed,308280,,,0.042412
246420,640820,Directed,308281,,,0.04489
246420,384680,Directed,308282,,,0.051867
246420,21690,Directed,308283,,,0.946255
246420,277590,Directed,308284,,,0.040795
246420,280,Directed,308285,,,0.246004
246420,40390,Directed,308286,,,0.1164
246420,354140,Directed,308287,,,0.493871
246420,1049660,Directed,308288,,,0.039112
246420,812440,Directed,308289,,,0.392718
246420,1070040,Directed,308290,,,0.039681
246420,668840,Directed,308291,,,0.159939
246420,670290,Directed,308292,,,0.049076
246420,890970,Directed,308293,,,0.3306
246420,362490,Directed,308294,,,0.31724
246420,256370,Directed,308295,,,0.039026
246420,222480,Directed,308296,,,0.181534
246420,223470,Directed,308297,,,0.39202
246420,10090,Directed,308298,,,0.039143
246420,520940,Directed,308299,,,0.04079
246420,224980,Directed,308300,,,0.353785
246420,760630,Directed,308301,,,0.036544
246420,290930,Directed,308302,,,0.048793
246420,306020,Directed,308303,,,0.043582
246420,220,Directed,308304,,,0.039864
246420,3590,Directed,308305,,,0.038996
246420,514900,Directed,308306,,,0.263671
246420,3910,Directed,308307,,,0.346794
246420,502720,Directed,308308,,,0.209369
246420,8140,Directed,308309,,,0.246812
246420,431730,Directed,308310,,,0.038043
246420,747250,Directed,308311,,,0.185985
246420,343780,Directed,308312,,,0.051259
246420,647960,Directed,308313,,,0.041547
246420,406970,Directed,308314,,,0.082423
246420,447530,Directed,308315,,,0.224923
246420,438740,Directed,308316,,,0.188956
246420,227940,Directed,308317,,,0.444339
246420,343990,Directed,308318,,,0.047617
246420,261980,Directed,308319,,,0.040844
246420,590950,Directed,308320,,,0.038844
246420,1054580,Directed,308321,,,0.05391
246420,289650,Directed,308322,,,0.043675
246420,312280,Directed,308323,,,0.041235
246420,528110,Directed,308324,,,0.202907
246420,130,Directed,308325,,,0.040808
246420,661940,Directed,308326,,,0.039181
246420,385760,Directed,308327,,,0.213146
246420,339610,Directed,308328,,,0.206239
246420,603700,Directed,308329,,,0.291511
246420,7520,Directed,308330,,,0.248131
246420,12170,Directed,308331,,,0.087
246420,663390,Directed,308332,,,0.04117
246420,730,Directed,308333,,,0.041119
246420,518790,Directed,308334,,,0.039715
246420,388410,Directed,308335,,,0.298545
246420,462200,Directed,308336,,,0.203922
246420,211260,Directed,308337,,,0.086605
246420,487770,Directed,308338,,,0.405679
246420,454140,Directed,308339,,,0.040144
246420,271590,Directed,308340,,,0.102633
246420,841370,Directed,308341,,,0.036343
246420,4570,Directed,308342,,,0.291511
246420,359220,Directed,308343,,,0.036344
246420,602960,Directed,308344,,,0.117496
246420,948630,Directed,308345,,,0.042723
246420,10,Directed,308346,,,0.330032
246420,1057720,Directed,308347,,,0.376257
246420,418370,Directed,308348,,,0.095981
246420,208480,Directed,308349,,,0.036342
246420,555440,Directed,308350,,,0.415071
246420,240,Directed,308351,,,0.043057
246420,397900,Directed,308352,,,0.040218
246420,470220,Directed,308353,,,0.46573
246420,1096010,Directed,308354,,,0.03962
246420,400630,Directed,308355,,,0.052511
246420,252330,Directed,308356,,,0.051071
246420,601430,Directed,308357,,,0.04003
246420,299500,Directed,308358,,,0.28807
246420,368500,Directed,308359,,,0.137831
246420,3900,Directed,308360,,,0.485651
246420,865090,Directed,308361,,,0.0393
246420,394360,Directed,308362,,,0.183009
246420,12110,Directed,308363,,,0.407581
246420,458710,Directed,308364,,,0.038197
246420,416000,Directed,308365,,,0.04294
246420,390030,Directed,308366,,,0.048476
246420,42700,Directed,308367,,,0.211508
246420,420,Directed,308368,,,0.026148
246420,588750,Directed,308369,,,0.217494
246420,535700,Directed,308370,,,0.184803
246420,8930,Directed,308371,,,0.026148
246420,417750,Directed,308372,,,0.293627
246420,967050,Directed,308373,,,0.467577
246420,958260,Directed,308374,,,0.026148
246420,537630,Directed,308375,,,0.026148
246420,405500,Directed,308376,,,0.026148
246420,641080,Directed,308377,,,0.026148
246420,70620,Directed,308378,,,0.026148
246420,401680,Directed,308379,,,0.319121
246420,50,Directed,308380,,,0.13991
246420,296490,Directed,308381,,,0.20237
246420,360430,Directed,308382,,,0.026148
246420,360,Directed,308383,,,0.225571
246420,359550,Directed,308384,,,0.026148
246420,243450,Directed,308385,,,0.246572
246420,331600,Directed,308386,,,0.151882
246420,458830,Directed,308387,,,0.026148
246420,596650,Directed,308388,,,0.092149
246420,400800,Directed,308389,,,0.358157
246420,15100,Directed,308390,,,0.026148
246420,831250,Directed,308391,,,0.234105
246420,224960,Directed,308392,,,0.183021
246420,381210,Directed,308393,,,0.146185
246420,314340,Directed,308394,,,0.251411
246420,272890,Directed,308395,,,0.058153
246420,356310,Directed,308396,,,0.118755
246420,530620,Directed,308397,,,0.357591
246420,221040,Directed,308398,,,0.196841
246420,906870,Directed,308399,,,0.188813
246420,242050,Directed,308400,,,0.026148
246420,819630,Directed,308401,,,0.047191
246420,233410,Directed,308402,,,0.183022
246420,381590,Directed,308403,,,0.026148
246420,225300,Directed,308404,,,0.437823
246420,70,Directed,308405,,,0.441501
246420,55140,Directed,308406,,,0.026148
246420,663370,Directed,308407,,,0.026148
246420,203160,Directed,308408,,,0.260643
246420,388090,Directed,308409,,,0.492164
246420,251430,Directed,308410,,,0.10213
246420,513650,Directed,308411,,,0.026148
246420,320,Directed,308412,,,0.137831
246420,250520,Directed,308413,,,0.27152
246420,466270,Directed,308414,,,0.026148
246420,894940,Directed,308415,,,0.116144
246420,20920,Directed,308416,,,0.368044
246420,619930,Directed,308417,,,0.026148
246420,951740,Directed,308418,,,0.026148
246420,812140,Directed,308419,,,0.026148
246420,814380,Directed,308420,,,0.415071
246420,489940,Directed,308421,,,0.026148
246420,287290,Directed,308422,,,0.358835
246420,819080,Directed,308423,,,0.353785
246420,260210,Directed,308424,,,0.026148
246420,452570,Directed,308425,,,0.026148
246420,383120,Directed,308426,,,0.026148
246420,463350,Directed,308427,,,0.086605
246420,105600,Directed,308428,,,0.026148
246420,335620,Directed,308429,,,0.193919
246420,283040,Directed,308430,,,0.151875
246420,291480,Directed,308431,,,0.026148
246420,8800,Directed,308432,,,0.353785
246420,610310,Directed,308433,,,0.080156
246420,99910,Directed,308434,,,0.026148
246420,1089350,Directed,308435,,,0.339289
246420,485510,Directed,308436,,,0.248123
246420,838390,Directed,308437,,,0.16502
246420,201790,Directed,308438,,,0.274262
246420,354200,Directed,308439,,,0.084448
246420,851940,Directed,308440,,,0.384917
246420,506610,Directed,308441,,,0.250159
246420,298630,Directed,308442,,,0.026148
246420,834910,Directed,308443,,,0.026148
246420,693960,Directed,308444,,,0.026148
246420,268870,Directed,308445,,,0.302904
246420,336150,Directed,308446,,,0.271518
246420,431240,Directed,308447,,,0.032808
246420,774171,Directed,308448,,,0.026148
246420,517630,Directed,308449,,,0.05403
246420,513710,Directed,308450,,,0.257823
246420,65800,Directed,308451,,,0.069809
246420,571740,Directed,308452,,,0.026148
246420,883710,Directed,308453,,,0.036159
246420,718590,Directed,308454,,,0.069967
246420,880470,Directed,308455,,,0.214928
246420,496790,Directed,308456,,,0.026148
246420,225020,Directed,308457,,,0.026148
246420,550650,Directed,308458,,,0.177988
246420,552500,Directed,308459,,,0.106251
246420,582160,Directed,308460,,,0.057773
246420,599460,Directed,308461,,,0.026148
246420,48190,Directed,308462,,,0.026148
246420,460950,Directed,308463,,,0.109597
246420,346470,Directed,308464,,,0.183003
246420,22490,Directed,308465,,,0.33691
246420,521580,Directed,308466,,,0.026148
246420,630,Directed,308467,,,0.122119
246420,33230,Directed,308468,,,0.026148
246420,802320,Directed,308469,,,0.055726
246420,282800,Directed,308470,,,0.026148
246420,201870,Directed,308471,,,0.118883
246420,286160,Directed,308472,,,0.426062
246420,209100,Directed,308473,,,0.167399
246420,304240,Directed,308474,,,0.183006
246420,434460,Directed,308475,,,0.026148
246420,339340,Directed,308476,,,0.405022
246420,643590,Directed,308477,,,0.026148
246420,7000,Directed,308478,,,0.302852
246420,32360,Directed,308479,,,0.19345
246420,334940,Directed,308480,,,0.026148
246420,281990,Directed,308481,,,0.026148
246420,378540,Directed,308482,,,0.026148
246420,726590,Directed,308483,,,0.545656
246420,380,Directed,308484,,,0.442348
246420,552990,Directed,308485,,,0.026148
246420,218230,Directed,308486,,,0.087449
246420,668430,Directed,308487,,,0.038124
246420,265300,Directed,308488,,,0.227634
246420,254700,Directed,308489,,,0.203159
246420,240600,Directed,308490,,,0.026148
246420,255520,Directed,308491,,,0.554295
246420,8000,Directed,308492,,,0.420571
246420,362830,Directed,308493,,,0.026148
246420,33930,Directed,308494,,,0.166355
246420,277430,Directed,308495,,,0.026148
246420,550,Directed,308496,,,0.427955
