source,target,weight
246420,300380,0.040233
246420,225000,0.041228
246420,392110,0.041234
246420,858210,0.040784
246420,911400,0.037593
246420,719720,0.045821
246420,12100,0.07135
246420,340,0.042412
246420,640820,0.04489
246420,384680,0.051867
246420,277590,0.040795
246420,1049660,0.039112
246420,1070040,0.039681
246420,670290,0.049076
246420,256370,0.039026
246420,10090,0.039143
246420,520940,0.04079
246420,760630,0.036544
246420,290930,0.048793
246420,306020,0.043582
246420,220,0.039864
246420,3590,0.038996
246420,431730,0.038043
246420,343780,0.051259000000000006
246420,647960,0.041547
246420,406970,0.082423
246420,343990,0.047617
246420,261980,0.040844
246420,590950,0.038844
246420,1054580,0.05391
246420,289650,0.043675
246420,312280,0.041235
246420,130,0.040808
246420,661940,0.039181
246420,12170,0.087
246420,663390,0.04117
246420,730,0.041119
246420,518790,0.039715
246420,211260,0.086605
246420,454140,0.040144
246420,271590,0.102633
246420,841370,0.036343
246420,359220,0.036344
246420,948630,0.042723
246420,418370,0.095981
246420,208480,0.036342
246420,240,0.043057
246420,397900,0.040218
246420,1096010,0.03962
246420,400630,0.052511
246420,252330,0.051071
246420,601430,0.04003
246420,865090,0.0393
246420,458710,0.038197
246420,416000,0.04294
246420,390030,0.048476
246420,420,0.026148
246420,8930,0.026148
246420,958260,0.026148
246420,537630,0.026148
246420,405500,0.026148
246420,641080,0.026148
246420,70620,0.026148
246420,360430,0.026148
246420,359550,0.026148
246420,458830,0.026148
246420,596650,0.092149
246420,15100,0.026148
246420,272890,0.058153
246420,242050,0.026148
246420,819630,0.047191
246420,381590,0.026148
246420,55140,0.026148
246420,663370,0.026148
246420,251430,0.10213
246420,513650,0.026148
246420,466270,0.026148
246420,619930,0.026148
246420,951740,0.026148
246420,812140,0.026148
246420,489940,0.026148
246420,260210,0.026148
246420,452570,0.026148
246420,383120,0.026148
246420,463350,0.086605
246420,105600,0.026148
246420,291480,0.026148
246420,610310,0.08015599999999999
246420,99910,0.026148
246420,354200,0.084448
246420,298630,0.026148
246420,834910,0.026148
246420,693960,0.026148
246420,431240,0.032808
246420,774171,0.026148
246420,517630,0.05403
246420,65800,0.06980900000000001
246420,571740,0.026148
246420,883710,0.036159
246420,718590,0.069967
246420,496790,0.026148
246420,225020,0.026148
246420,582160,0.05777300000000001
246420,599460,0.026148
246420,48190,0.026148
246420,521580,0.026148
246420,33230,0.026148
246420,802320,0.055726
246420,282800,0.026148
246420,434460,0.026148
246420,643590,0.026148
246420,334940,0.026148
246420,281990,0.026148
246420,378540,0.026148
246420,552990,0.026148
246420,218230,0.087449
246420,668430,0.038124
246420,240600,0.026148
246420,362830,0.026148
246420,277430,0.026148
246420,755500,0.026148
246420,17570,0.102613
246420,877180,0.026148
246420,1072610,0.026148
246420,587650,0.026148
