Id,Label,timeset,modularity_class
246420,246420,,0
12180,12180,,1
311560,311560,,22
319510,319510,,48
691630,691630,,2
300380,300380,,40
393190,393190,,3
32460,32460,,9
91700,91700,,4
225000,225000,,5
204530,204530,,22
594650,594650,,6
404410,404410,,7
392110,392110,,14
744900,744900,,40
858210,858210,,9
225320,225320,,14
911400,911400,,9
779430,779430,,8
961440,961440,,45
719720,719720,,9
414340,414340,,10
12100,12100,,11
340,340,,9
640820,640820,,40
384680,384680,,9
21690,21690,,12
277590,277590,,9
280,280,,13
40390,40390,,40
354140,354140,,14
1049660,1049660,,9
812440,812440,,15
1070040,1070040,,9
668840,668840,,20
670290,670290,,9
890970,890970,,16
362490,362490,,17
256370,256370,,9
222480,222480,,45
223470,223470,,18
10090,10090,,9
520940,520940,,9
224980,224980,,14
760630,760630,,9
290930,290930,,9
306020,306020,,9
220,220,,9
3590,3590,,9
514900,514900,,19
3910,3910,,27
502720,502720,,45
8140,8140,,22
431730,431730,,9
747250,747250,,20
343780,343780,,9
647960,647960,,9
406970,406970,,0
447530,447530,,21
438740,438740,,14
227940,227940,,14
343990,343990,,9
261980,261980,,9
590950,590950,,9
1054580,1054580,,9
289650,289650,,9
312280,312280,,9
528110,528110,,22
130,130,,9
661940,661940,,9
385760,385760,,22
339610,339610,,40
603700,603700,,22
7520,7520,,23
12170,12170,,0
663390,663390,,9
730,730,,9
518790,518790,,9
388410,388410,,24
462200,462200,,45
211260,211260,,0
487770,487770,,13
454140,454140,,9
271590,271590,,45
841370,841370,,9
4570,4570,,45
359220,359220,,9
602960,602960,,20
948630,948630,,9
10,10,,25
1057720,1057720,,45
418370,418370,,26
208480,208480,,9
555440,555440,,27
240,240,,9
397900,397900,,9
470220,470220,,14
1096010,1096010,,9
400630,400630,,9
252330,252330,,9
601430,601430,,9
299500,299500,,28
368500,368500,,0
3900,3900,,29
865090,865090,,9
394360,394360,,45
12110,12110,,13
458710,458710,,9
416000,416000,,9
390030,390030,,9
42700,42700,,39
420,420,,9
588750,588750,,20
535700,535700,,45
8930,8930,,9
417750,417750,,35
967050,967050,,14
958260,958260,,9
537630,537630,,9
405500,405500,,9
641080,641080,,9
70620,70620,,9
401680,401680,,14
50,50,,40
296490,296490,,22
360430,360430,,9
360,360,,39
359550,359550,,9
243450,243450,,22
331600,331600,,45
458830,458830,,9
596650,596650,,48
400800,400800,,30
15100,15100,,9
831250,831250,,20
224960,224960,,41
381210,381210,,40
314340,314340,,14
272890,272890,,40
356310,356310,,20
530620,530620,,31
221040,221040,,32
906870,906870,,40
242050,242050,,9
819630,819630,,14
233410,233410,,45
381590,381590,,9
225300,225300,,33
70,70,,34
55140,55140,,9
663370,663370,,9
203160,203160,,35
388090,388090,,36
251430,251430,,40
513650,513650,,9
320,320,,0
250520,250520,,14
466270,466270,,9
894940,894940,,40
20920,20920,,27
619930,619930,,9
951740,951740,,9
812140,812140,,9
814380,814380,,27
489940,489940,,9
287290,287290,,21
819080,819080,,14
260210,260210,,9
452570,452570,,9
383120,383120,,9
463350,463350,,20
105600,105600,,9
335620,335620,,20
283040,283040,,45
291480,291480,,9
8800,8800,,14
610310,610310,,40
99910,99910,,9
1089350,1089350,,35
485510,485510,,24
838390,838390,,40
201790,201790,,37
354200,354200,,40
851940,851940,,29
506610,506610,,38
298630,298630,,9
834910,834910,,9
693960,693960,,9
268870,268870,,39
336150,336150,,22
431240,431240,,40
774171,774171,,9
517630,517630,,40
513710,513710,,22
65800,65800,,0
571740,571740,,9
883710,883710,,40
718590,718590,,40
880470,880470,,45
496790,496790,,9
225020,225020,,9
550650,550650,,20
552500,552500,,40
582160,582160,,40
599460,599460,,9
48190,48190,,9
460950,460950,,40
346470,346470,,45
22490,22490,,22
521580,521580,,9
630,630,,41
33230,33230,,9
802320,802320,,40
282800,282800,,9
201870,201870,,40
286160,286160,,14
209100,209100,,20
304240,304240,,22
434460,434460,,9
339340,339340,,15
643590,643590,,9
7000,7000,,48
32360,32360,,40
334940,334940,,9
281990,281990,,9
378540,378540,,9
726590,726590,,14
380,380,,14
552990,552990,,9
218230,218230,,0
668430,668430,,9
265300,265300,,39
254700,254700,,0
240600,240600,,9
255520,255520,,42
8000,8000,,13
362830,362830,,9
33930,33930,,39
277430,277430,,9
550,550,,43
636070,636070,,39
661790,661790,,44
755500,755500,,9
17570,17570,,45
877180,877180,,9
1072610,1072610,,9
587650,587650,,9
345660,345660,,9
228300,228300,,14
365020,365020,,46
1079420,1079420,,22
626610,626610,,9
296200,296200,,9
550840,550840,,22
20900,20900,,9
711540,711540,,9
332800,332800,,47
679990,679990,,48
12120,12120,,49
