332800,388090,0.292502
332800,354140,0.241154
332800,223470,0.30530100000000004
332800,550840,0.30594699999999997
250520,601430,0.316423
458710,246420,0.20388699999999998
458710,416000,0.331067
518790,418370,0.31698899999999997
518790,314340,0.33834000000000003
518790,335620,0.239037
518790,530620,0.20809899999999998
518790,485510,0.32358000000000003
518790,320,0.298919
518790,414340,0.216123
518790,255520,0.28429699999999997
518790,744900,0.28165500000000004
518790,814380,0.287273
518790,838390,0.25742600000000004
518790,438740,0.27474499999999996
518790,48190,0.31122
518790,670290,0.327139
518790,311560,0.30293600000000004
518790,365020,0.27716599999999997
518790,55140,0.288392
518790,890970,0.261261
518790,668840,0.31809299999999996
518790,1057720,0.31859299999999996
518790,227940,0.295825
518790,517630,0.30212
518790,812440,0.28265
518790,228300,0.218286
518790,661790,0.20363499999999998
518790,463350,0.327371
518790,209100,0.33208000000000004
518790,401680,0.318617
518790,203160,0.21195
518790,594650,0.301205
518790,880470,0.26266999999999996
518790,502720,0.24088800000000002
518790,417750,0.190366
518790,858210,0.24104099999999998
518790,304240,0.199389
518790,388410,0.272148
518790,300380,0.31502800000000003
518790,290930,0.227129
518790,691630,0.319375
518790,15100,0.333433
518790,420,0.263802
518790,514900,0.229235
518790,223470,0.298136
518790,296490,0.32543
518790,252330,0.3042
518790,555440,0.203818
518790,201870,0.266034
518790,233410,0.182969
518790,911400,0.261525
518790,679990,0.224923
518790,268870,0.294034
518790,287290,0.292706
518790,406970,0.299858
518790,21690,0.26616
518790,221040,0.202074
518790,339340,0.285978
518790,343990,0.32405500000000004
518790,718590,0.311958
518790,362490,0.237483
518790,218230,0.32457199999999997
518790,596650,0.339486
418370,283040,0.323991
418370,530620,0.26711999999999997
418370,299500,0.334228
418370,485510,0.322405
418370,340,0.31801399999999996
418370,312280,0.321319
418370,1089350,0.33924299999999996
418370,414340,0.279657
418370,255520,0.285901
418370,744900,0.292916
418370,814380,0.255298
418370,838390,0.30490500000000004
418370,602960,0.24516999999999997
418370,438740,0.332835
418370,311560,0.300475
418370,587650,0.231632
418370,55140,0.335964
418370,668840,0.330793
418370,1057720,0.288943
418370,227940,0.264229
418370,517630,0.334014
418370,967050,0.320085
418370,812440,0.266277
418370,661790,0.231204
418370,203160,0.262011
418370,594650,0.267391
418370,7520,0.331309
418370,880470,0.325471
418370,643590,0.330805
418370,417750,0.263181
418370,858210,0.29952199999999995
418370,304240,0.257148
418370,462200,0.30915
418370,431730,0.335442
418370,290930,0.321341
418370,691630,0.32469699999999996
418370,15100,0.22335300000000002
418370,3910,0.276987
418370,281990,0.277667
418370,812140,0.33960799999999997
418370,640820,0.330225
418370,20900,0.293977
418370,343780,0.288118
418370,514900,0.277397
418370,393190,0.338545
418370,550,0.240659
418370,555440,0.2111
418370,201870,0.25769899999999996
418370,225300,0.272725
418370,550840,0.318642
418370,911400,0.261166
418370,679990,0.313281
418370,339610,0.280006
418370,21690,0.294443
418370,240600,0.27473200000000003
418370,221040,0.331214
418370,339340,0.320865
418370,520940,0.337233
418370,841370,0.325316
418370,718590,0.307396
418370,362490,0.332731
418370,218230,0.305319
431240,312280,0.30785300000000004
431240,1070040,0.295669
431240,218230,0.33872800000000003
283040,314340,0.327179
283040,414340,0.3361
283040,838390,0.289852
283040,3590,0.336646
283040,48190,0.286584
283040,311560,0.334072
283040,55140,0.32974000000000003
283040,227940,0.33550100000000005
283040,7520,0.263974
283040,15100,0.29934299999999997
283040,640820,0.23314200000000002
283040,394360,0.31604299999999996
283040,470220,0.313753
283040,550,0.336983
283040,555440,0.308142
283040,550840,0.24726900000000002
283040,260210,0.297489
283040,339610,0.31748699999999996
283040,268870,0.315307
283040,590950,0.331984
283040,282800,0.337041
283040,596650,0.32515
22490,203160,0.33818899999999996
22490,15100,0.31712399999999996
22490,201870,0.296464
22490,225300,0.203329
22490,240600,0.279052
256370,204530,0.25451
256370,550840,0.337042
256370,260210,0.29230500000000004
220,340,0.325658
220,670290,0.28237199999999996
220,890970,0.334692
220,240,0.336373
220,1054580,0.337337
368500,463350,0.308873
314340,550650,0.32961
314340,388090,0.315567
314340,838390,0.27339
314340,438740,0.292469
314340,670290,0.325927
314340,311560,0.32308000000000003
314340,365020,0.277713
314340,890970,0.300684
314340,463350,0.312004
314340,401680,0.32129800000000003
314340,223470,0.279013
314340,394360,0.271011
314340,296490,0.32291
314340,550840,0.273897
314340,260210,0.303585
314340,911400,0.322575
314340,268870,0.315092
314340,406970,0.319893
314340,277590,0.332865
314340,201790,0.292577
314340,520940,0.28677800000000003
314340,362490,0.315705
384680,550650,0.33818899999999996
384680,48190,0.28381100000000004
384680,365020,0.293926
384680,668840,0.317197
384680,434460,0.30335
384680,290930,0.30367
384680,537630,0.306223
384680,223470,0.318741
384680,550840,0.32165
384680,590950,0.293402
384680,774171,0.330729
65800,48190,0.330518
65800,7520,0.326302
550650,48190,0.307973
550650,365020,0.280823
550650,55140,0.334811
550650,890970,0.337273
550650,668840,0.324228
550650,434460,0.313454
550650,223470,0.305849
251430,906870,0.320314
251430,438740,0.30235300000000004
251430,311560,0.29536
251430,365020,0.303802
251430,890970,0.315499
251430,20920,0.28628600000000004
251430,225020,0.321272
251430,359550,0.288866
251430,401680,0.276553
251430,552500,0.333396
251430,417750,0.334593
251430,304240,0.318486
251430,447530,0.291985
251430,42700,0.336938
251430,640820,0.304236
251430,223470,0.333185
251430,394360,0.338424
251430,252330,0.227465
251430,555440,0.334917
251430,550840,0.292586
251430,406970,0.330748
251430,282800,0.30146
251430,221040,0.32091
251430,718590,0.339298
251430,596650,0.315446
335620,530620,0.32098000000000004
335620,320,0.25553899999999996
335620,365020,0.26571100000000003
335620,812440,0.305048
335620,228300,0.32665700000000003
335620,359550,0.305249
335620,209100,0.33355300000000004
335620,203160,0.32918800000000004
335620,222480,0.314236
335620,880470,0.25311100000000003
335620,502720,0.153367
335620,417750,0.289464
335620,858210,0.308673
335620,290930,0.256806
335620,420,0.298941
335620,223470,0.22870700000000002
335620,393190,0.323689
335620,555440,0.330793
335620,381210,0.33713200000000004
335620,233410,0.330957
335620,679990,0.327633
335620,268870,0.300616
335620,287290,0.295649
335620,406970,0.2701
335620,21690,0.325401
335620,221040,0.280902
335620,343990,0.296252
335620,718590,0.336233
335620,362490,0.328786
528110,299500,0.32649
528110,225000,0.336001
528110,1054580,0.329333
530620,299500,0.286839
530620,340,0.30351999999999996
530620,320,0.273552
530620,414340,0.175311
530620,255520,0.123821
530620,744900,0.337466
530620,814380,0.189696
530620,838390,0.21145500000000003
530620,438740,0.24067800000000003
530620,670290,0.22794899999999998
530620,311560,0.18950699999999998
530620,587650,0.290649
530620,365020,0.297165
530620,890970,0.188046
530620,1057720,0.21948600000000001
530620,227940,0.304786
530620,582160,0.31290999999999997
530620,967050,0.305288
530620,812440,0.144341
530620,228300,0.249802
530620,359550,0.319027
530620,661790,0.074894
530620,401680,0.338364
530620,203160,0.22487800000000002
530620,552500,0.288772
530620,594650,0.25793299999999997
530620,222480,0.299685
530620,880470,0.339875
530620,502720,0.319407
530620,417750,0.095735
530620,858210,0.14483
530620,304240,0.19655699999999998
530620,7000,0.332703
530620,290930,0.20774600000000001
530620,691630,0.164739
530620,15100,0.277828
530620,3910,0.23293200000000003
530620,281990,0.12135699999999999
530620,343780,0.26837300000000003
530620,420,0.28847399999999995
530620,514900,0.129438
530620,404410,0.245125
530620,223470,0.265356
530620,393190,0.281396
530620,296490,0.318971
530620,550,0.26166100000000003
530620,252330,0.327946
530620,555440,0.135562
530620,201870,0.270314
530620,630,0.263218
530620,233410,0.272241
530620,911400,0.257806
530620,679990,0.27684899999999996
530620,268870,0.237933
530620,287290,0.305313
530620,406970,0.23575300000000002
530620,21690,0.138906
530620,240600,0.32961999999999997
530620,221040,0.167008
530620,339340,0.182213
530620,760630,0.339735
530620,718590,0.122152
530620,362490,0.121975
530620,218230,0.310847
299500,340,0.301657
299500,312280,0.20642199999999997
299500,225320,0.275489
299500,8140,0.24176399999999998
299500,255520,0.291988
299500,838390,0.30967100000000003
299500,438740,0.301553
299500,670290,0.30291599999999996
299500,311560,0.202214
299500,587650,0.33143
299500,1057720,0.33053699999999997
299500,227940,0.328385
299500,951740,0.337252
299500,582160,0.32413000000000003
299500,296200,0.30790500000000004
299500,240,0.3347
299500,812440,0.23765799999999998
299500,336150,0.218775
299500,661790,0.29528499999999996
299500,225000,0.311195
299500,222480,0.338816
299500,643590,0.339725
299500,417750,0.288691
299500,858210,0.273343
299500,304240,0.33874299999999996
299500,300380,0.32153899999999996
299500,289650,0.319038
299500,431730,0.282314
299500,290930,0.309404
299500,15100,0.31812199999999996
299500,281990,0.24045300000000003
299500,1070040,0.307252
299500,514900,0.326878
299500,1054580,0.293784
299500,223470,0.289928
299500,393190,0.332072
299500,470220,0.338479
299500,550,0.310611
299500,458830,0.329901
299500,555440,0.284918
299500,550840,0.311843
299500,630,0.265544
299500,298630,0.30904
299500,590950,0.33969499999999997
299500,406970,0.329538
299500,21690,0.238594
299500,221040,0.325561
299500,277590,0.27067199999999997
299500,487770,0.309823
299500,520940,0.291501
299500,343990,0.337061
299500,718590,0.234094
299500,362490,0.331547
299500,218230,0.322414
485510,1089350,0.325705
485510,414340,0.323741
485510,744900,0.23409699999999997
485510,814380,0.310291
485510,838390,0.295471
485510,438740,0.326279
485510,48190,0.329433
485510,365020,0.337933
485510,55140,0.323805
485510,890970,0.307758
485510,668840,0.271532
485510,1057720,0.278864
485510,517630,0.321182
485510,967050,0.305584
485510,661790,0.328306
485510,203160,0.325547
485510,594650,0.278675
485510,91700,0.274816
485510,417750,0.27120900000000003
485510,588750,0.33136
485510,7000,0.306201
485510,290930,0.309209
485510,691630,0.314565
485510,15100,0.31685599999999997
485510,812140,0.329795
485510,514900,0.27114299999999997
485510,393190,0.28885700000000003
485510,555440,0.259162
485510,726590,0.284147
485510,201870,0.240533
485510,911400,0.210761
485510,240600,0.270322
485510,221040,0.324862
485510,201790,0.33356199999999997
340,312280,0.33212800000000003
340,255520,0.285923
340,838390,0.338496
340,602960,0.33576999999999996
340,438740,0.334318
340,670290,0.23322600000000002
340,311560,0.272138
340,587650,0.326388
340,890970,0.297075
340,1057720,0.336363
340,227940,0.311662
340,951740,0.285504
340,812440,0.30726
340,336150,0.325395
340,661790,0.323748
340,831250,0.317042
340,643590,0.300691
340,417750,0.303316
340,431730,0.305163
340,290930,0.31616500000000003
340,537630,0.300831
340,281990,0.32292
340,343780,0.30558
340,404410,0.332011
340,223470,0.293788
340,296490,0.336753
340,550,0.333421
340,555440,0.323508
340,298630,0.31304
340,911400,0.319103
340,268870,0.326815
340,406970,0.324606
340,520940,0.288428
340,718590,0.255986
340,362490,0.24702800000000003
277430,40390,0.23833600000000002
277430,240,0.32798
277430,204530,0.333476
277430,394360,0.292061
277430,550840,0.303627
277430,260210,0.24513000000000001
277430,520940,0.327125
405500,12170,0.33929000000000004
405500,12180,0.318809
312280,311560,0.27419
312280,227940,0.258863
312280,812440,0.261252
312280,336150,0.29412
312280,661790,0.32910500000000004
312280,643590,0.30294499999999996
312280,858210,0.31569200000000003
312280,431730,0.264567
312280,290930,0.330803
312280,15100,0.3129
312280,281990,0.33323600000000003
312280,1070040,0.27945
312280,1054580,0.293126
312280,555440,0.31702600000000003
312280,21690,0.308839
312280,487770,0.303964
312280,343990,0.29739099999999996
312280,218230,0.295906
819630,298630,0.323728
254700,255520,0.33796
254700,838390,0.335876
254700,602960,0.337303
254700,594650,0.32621500000000003
254700,3910,0.329453
254700,339340,0.299431
254700,362490,0.336567
225320,8140,0.24027800000000002
225320,311560,0.314714
225320,225000,0.22895300000000002
225320,289650,0.268931
225320,223470,0.335923
225320,277590,0.25301599999999996
1089350,414340,0.334387
1089350,744900,0.3263
1089350,814380,0.330522
1089350,967050,0.289689
1089350,594650,0.318184
1089350,7000,0.25409499999999996
1089350,15100,0.337985
1089350,3910,0.312742
1089350,812140,0.29943200000000003
1089350,514900,0.304925
1089350,555440,0.314117
1089350,201870,0.277219
1089350,911400,0.337665
1089350,240600,0.279246
1089350,10,0.324291
