Source,Target,Type,Id,Label,timeset,Weight
332800,211260,Directed,200460,,,0.145897
332800,105600,Directed,200461,,,0.317555
332800,250520,Directed,200462,,,0.482583
332800,458710,Directed,200463,,,0.429499
332800,518790,Directed,200464,,,0.357913
332800,418370,Directed,200465,,,0.383994
332800,431240,Directed,200466,,,0.423814
332800,283040,Directed,200467,,,0.224523
332800,22490,Directed,200468,,,0.39189
332800,256370,Directed,200469,,,0.303489
332800,220,Directed,200470,,,0.151175
332800,368500,Directed,200471,,,0.364027
332800,99910,Directed,200472,,,0.641836
332800,314340,Directed,200473,,,0.124485
332800,384680,Directed,200474,,,0.144458
332800,65800,Directed,200475,,,0.377232
332800,550650,Directed,200476,,,0.279074
332800,271590,Directed,200477,,,0.38378
332800,251430,Directed,200478,,,0.23016
332800,335620,Directed,200479,,,0.323749
332800,834910,Directed,200480,,,0.366253
332800,610310,Directed,200481,,,0.392751
332800,3900,Directed,200482,,,0.323742
332800,528110,Directed,200483,,,0.206466
332800,530620,Directed,200484,,,0.322613
332800,400630,Directed,200485,,,0.280268
332800,299500,Directed,200486,,,0.264867
332800,485510,Directed,200487,,,0.222336
332800,340,Directed,200488,,,0.264274
332800,277430,Directed,200489,,,0.370062
332800,405500,Directed,200490,,,0.185871
332800,312280,Directed,200491,,,0.340474
332800,819630,Directed,200492,,,0.402411
332800,906870,Directed,200493,,,0.226594
332800,254700,Directed,200494,,,0.391518
332800,225320,Directed,200495,,,0.341394
332800,1089350,Directed,200496,,,0.267016
332800,320,Directed,200497,,,0.207735
332800,414340,Directed,200498,,,0.344359
332800,319510,Directed,200499,,,0.132536
332800,8140,Directed,200500,,,0.361266
332800,466270,Directed,200501,,,0.139141
332800,255520,Directed,200502,,,0.303497
332800,744900,Directed,200503,,,0.376742
332800,814380,Directed,200504,,,0.455869
332800,381590,Directed,200505,,,0.223693
332800,33930,Directed,200506,,,0.524966
332800,388090,Directed,200507,,,0.162403
332800,40390,Directed,200508,,,0.493939
332800,838390,Directed,200509,,,0.031916
332800,3590,Directed,200510,,,0.377083
332800,602960,Directed,200511,,,0.313559
332800,647960,Directed,200512,,,0.316442
332800,438740,Directed,200513,,,0.092167
332800,48190,Directed,200514,,,0.273621
332800,670290,Directed,200515,,,0.181692
332800,311560,Directed,200516,,,0.092793
332800,587650,Directed,200517,,,0.332302
332800,365020,Directed,200518,,,0.05808
332800,55140,Directed,200519,,,0.364643
332800,890970,Directed,200520,,,0.167809
332800,12170,Directed,200521,,,0.279206
332800,20920,Directed,200522,,,0.327425
332800,668840,Directed,200523,,,0.229879
332800,1057720,Directed,200524,,,0.191404
332800,227940,Directed,200525,,,0.332915
332800,225020,Directed,200526,,,0.374177
332800,951740,Directed,200527,,,0.397662
332800,883710,Directed,200528,,,0.551187
332800,400800,Directed,200529,,,0.398608
332800,582160,Directed,200530,,,0.182705
332800,296200,Directed,200531,,,0.123194
332800,452570,Directed,200532,,,0.419553
332800,517630,Directed,200533,,,0.471855
332800,354200,Directed,200534,,,0.574818
332800,967050,Directed,200535,,,0.308767
332800,460950,Directed,200536,,,0.33384
332800,243450,Directed,200537,,,0.462341
332800,240,Directed,200538,,,0.234778
332800,819080,Directed,200539,,,0.221213
332800,362830,Directed,200540,,,0.244679
332800,378540,Directed,200541,,,0.444463
332800,663370,Directed,200542,,,0.316093
332800,513710,Directed,200543,,,0.294274
332800,812440,Directed,200544,,,0.389119
332800,336150,Directed,200545,,,0.200786
332800,228300,Directed,200546,,,0.413405
332800,359550,Directed,200547,,,0.105903
332800,359220,Directed,200548,,,0.37994
332800,661790,Directed,200549,,,0.400136
332800,225000,Directed,200550,,,0.413181
332800,463350,Directed,200551,,,0.236456
332800,12100,Directed,200552,,,0.421559
332800,958260,Directed,200553,,,0.355813
332800,209100,Directed,200554,,,0.38363
332800,401680,Directed,200555,,,0.187267
332800,203160,Directed,200556,,,0.377774
332800,711540,Directed,200557,,,0.211245
332800,50,Directed,200558,,,0.512558
332800,70620,Directed,200559,,,0.29469
332800,280,Directed,200560,,,0.435924
332800,552500,Directed,200561,,,0.28911
332800,594650,Directed,200562,,,0.330432
332800,535700,Directed,200563,,,0.234193
332800,222480,Directed,200564,,,0.285217
332800,831250,Directed,200565,,,0.215461
332800,7520,Directed,200566,,,0.281501
332800,272890,Directed,200567,,,0.344803
332800,880470,Directed,200568,,,0.305615
332800,224960,Directed,200569,,,0.40025
332800,643590,Directed,200570,,,0.31289
332800,865090,Directed,200571,,,0.249788
332800,346470,Directed,200572,,,0.366184
332800,91700,Directed,200573,,,0.278191
332800,360430,Directed,200574,,,0.218232
332800,502720,Directed,200575,,,0.379168
332800,417750,Directed,200576,,,0.255984
332800,961440,Directed,200577,,,0.483605
332800,385760,Directed,200578,,,0.130351
332800,858210,Directed,200579,,,0.329475
332800,304240,Directed,200580,,,0.355344
332800,434460,Directed,200581,,,0.392027
332800,8930,Directed,200582,,,0.482954
332800,388410,Directed,200583,,,0.325459
332800,32360,Directed,200584,,,0.267178
332800,462200,Directed,200585,,,0.348366
332800,719720,Directed,200586,,,0.340121
332800,588750,Directed,200587,,,0.21783
332800,70,Directed,200588,,,0.314194
332800,636070,Directed,200589,,,0.099375
332800,12180,Directed,200590,,,0.293914
332800,300380,Directed,200591,,,0.293726
332800,603700,Directed,200592,,,0.197338
332800,354140,Directed,200593,,,0.088829
332800,661940,Directed,200594,,,0.342299
332800,392110,Directed,200595,,,0.251609
332800,289650,Directed,200596,,,0.337047
332800,431730,Directed,200597,,,0.397718
332800,7000,Directed,200598,,,0.271148
332800,290930,Directed,200599,,,0.189876
332800,691630,Directed,200600,,,0.239092
332800,447530,Directed,200601,,,0.236353
332800,380,Directed,200602,,,0.172497
332800,537630,Directed,200603,,,0.349062
332800,15100,Directed,200604,,,0.336698
332800,3910,Directed,200605,,,0.429846
332800,281990,Directed,200606,,,0.375931
332800,812140,Directed,200607,,,0.389767
332800,42700,Directed,200608,,,0.215481
332800,12120,Directed,200609,,,0.266307
332800,877180,Directed,200610,,,0.245432
332800,640820,Directed,200611,,,0.401445
332800,454140,Directed,200612,,,0.625212
332800,20900,Directed,200613,,,0.34627
332800,513650,Directed,200614,,,0.371664
332800,343780,Directed,200615,,,0.173349
332800,246420,Directed,200616,,,0.270823
332800,360,Directed,200617,,,0.259019
332800,496790,Directed,200618,,,0.20147
332800,1070040,Directed,200619,,,0.215993
332800,261980,Directed,200620,,,0.205146
332800,420,Directed,200621,,,0.309388
332800,514900,Directed,200622,,,0.381904
332800,8800,Directed,200623,,,0.458573
332800,779430,Directed,200624,,,0.277265
332800,291480,Directed,200625,,,0.243798
332800,404410,Directed,200626,,,0.148073
332800,626610,Directed,200627,,,0.246376
332800,1054580,Directed,200628,,,0.024426
332800,345660,Directed,200629,,,0.325019
332800,204530,Directed,200630,,,0.524154
332800,223470,Directed,200631,,,0.069585
332800,8000,Directed,200632,,,0.289407
332800,265300,Directed,200633,,,0.406585
332800,668430,Directed,200634,,,0.203474
332800,130,Directed,200635,,,0.524801
332800,393190,Directed,200636,,,0.12694
332800,394360,Directed,200637,,,0.377654
332800,296490,Directed,200638,,,0.127368
332800,730,Directed,200639,,,0.293953
332800,470220,Directed,200640,,,0.144352
332800,550,Directed,200641,,,0.231
332800,252330,Directed,200642,,,0.377274
332800,12110,Directed,200643,,,0.424721
332800,458830,Directed,200644,,,0.245819
332800,555440,Directed,200645,,,0.213272
332800,390030,Directed,200646,,,0.184482
332800,726590,Directed,200647,,,0.355776
332800,381210,Directed,200648,,,0.213839
332800,489940,Directed,200649,,,0.457556
332800,1096010,Directed,200650,,,0.269036
332800,201870,Directed,200651,,,0.356659
332800,334940,Directed,200652,,,0.166205
332800,552990,Directed,200653,,,0.29922
332800,225300,Directed,200654,,,0.310482
332800,17570,Directed,200655,,,0.432891
332800,550840,Directed,200656,,,0.04143
332800,260210,Directed,200657,,,0.330354
332800,242050,Directed,200658,,,0.144027
332800,383120,Directed,200659,,,0.520802
332800,630,Directed,200660,,,0.268309
332800,233410,Directed,200661,,,0.31695
332800,397900,Directed,200662,,,0.378286
332800,416000,Directed,200663,,,0.31053
332800,601430,Directed,200664,,,0.17241
332800,619930,Directed,200665,,,0.292422
332800,851940,Directed,200666,,,0.406616
332800,298630,Directed,200667,,,0.371663
332800,693960,Directed,200668,,,0.240973
332800,32460,Directed,200669,,,0.265446
332800,911400,Directed,200670,,,0.235161
332800,599460,Directed,200671,,,0.464915
332800,679990,Directed,200672,,,0.398819
332800,521580,Directed,200673,,,0.359587
332800,894940,Directed,200674,,,0.486359
332800,339610,Directed,200675,,,0.345198
332800,224980,Directed,200676,,,0.484487
332800,755500,Directed,200677,,,0.353581
332800,268870,Directed,200678,,,0.203
332800,590950,Directed,200679,,,0.159722
332800,287290,Directed,200680,,,0.178348
332800,406970,Directed,200681,,,0.236769
332800,21690,Directed,200682,,,0.227618
332800,641080,Directed,200683,,,0.369946
332800,282800,Directed,200684,,,0.259306
332800,1072610,Directed,200685,,,0.157247
332800,571740,Directed,200686,,,0.260311
332800,240600,Directed,200687,,,0.206673
332800,1049660,Directed,200688,,,0.507268
332800,10090,Directed,200689,,,0.525037
332800,221040,Directed,200690,,,0.238169
332800,339340,Directed,200691,,,0.349793
332800,277590,Directed,200692,,,0.348869
332800,487770,Directed,200693,,,0.143534
332800,331600,Directed,200694,,,0.462505
332800,774171,Directed,200695,,,0.183976
332800,10,Directed,200696,,,0.330892
332800,506610,Directed,200697,,,0.023849
332800,201790,Directed,200698,,,0.135523
332800,520940,Directed,200699,,,0.321324
332800,306020,Directed,200700,,,0.341443
332800,841370,Directed,200701,,,0.340352
332800,760630,Directed,200702,,,0.112711
332800,747250,Directed,200703,,,0.222723
332800,343990,Directed,200704,,,0.371657
332800,1079420,Directed,200705,,,0.255708
332800,948630,Directed,200706,,,0.22885
332800,718590,Directed,200707,,,0.259593
332800,33230,Directed,200708,,,0.301077
332800,362490,Directed,200709,,,0.305017
332800,208480,Directed,200710,,,0.248964
332800,218230,Directed,200711,,,0.28526
332800,596650,Directed,200712,,,0.337904
332800,4570,Directed,200713,,,0.270057
332800,356310,Directed,200714,,,0.571909
332800,663390,Directed,200715,,,0.396014
332800,286160,Directed,200716,,,0.21792
332800,802320,Directed,200717,,,0.187122
211260,332800,Directed,200718,,,0.145897
211260,105600,Directed,200719,,,0.281368
211260,250520,Directed,200720,,,0.409741
211260,458710,Directed,200721,,,0.406617
211260,518790,Directed,200722,,,0.512399
211260,418370,Directed,200723,,,0.503011
211260,431240,Directed,200724,,,0.54829
211260,283040,Directed,200725,,,0.27387
211260,22490,Directed,200726,,,0.499572
211260,256370,Directed,200727,,,0.357273
211260,220,Directed,200728,,,0.364778
211260,368500,Directed,200729,,,0.290033
211260,99910,Directed,200730,,,0.506903
211260,314340,Directed,200731,,,0.17088
211260,384680,Directed,200732,,,0.235774
211260,65800,Directed,200733,,,0.382421
211260,550650,Directed,200734,,,0.229239
211260,271590,Directed,200735,,,0.286124
211260,251430,Directed,200736,,,0.198172
211260,335620,Directed,200737,,,0.466885
211260,834910,Directed,200738,,,0.259227
211260,610310,Directed,200739,,,0.209584
211260,3900,Directed,200740,,,0.288518
211260,528110,Directed,200741,,,0.23289
