Id,Label,timeset,modularity_class
246420,246420,,17
12180,12180,,10
311560,311560,,6
319510,319510,,16
691630,691630,,11
300380,300380,,17
393190,393190,,0
32460,32460,,6
91700,91700,,16
225000,225000,,10
204530,204530,,6
594650,594650,,1
404410,404410,,2
392110,392110,,10
744900,744900,,11
858210,858210,,10
225320,225320,,6
911400,911400,,17
779430,779430,,6
961440,961440,,6
719720,719720,,10
414340,414340,,3
12100,12100,,13
340,340,,17
640820,640820,,17
384680,384680,,17
21690,21690,,4
277590,277590,,10
280,280,,5
40390,40390,,6
354140,354140,,5
1049660,1049660,,10
812440,812440,,21
1070040,1070040,,10
668840,668840,,11
670290,670290,,10
890970,890970,,14
362490,362490,,7
256370,256370,,10
222480,222480,,8
223470,223470,,9
10090,10090,,10
520940,520940,,10
224980,224980,,5
760630,760630,,17
290930,290930,,17
306020,306020,,10
220,220,,11
3590,3590,,10
514900,514900,,16
3910,3910,,14
502720,502720,,6
8140,8140,,6
431730,431730,,10
747250,747250,,11
343780,343780,,17
647960,647960,,17
406970,406970,,11
447530,447530,,12
438740,438740,,6
227940,227940,,5
343990,343990,,13
261980,261980,,10
590950,590950,,10
1054580,1054580,,10
289650,289650,,10
312280,312280,,10
528110,528110,,6
130,130,,10
661940,661940,,17
385760,385760,,11
339610,339610,,11
603700,603700,,5
7520,7520,,10
12170,12170,,11
663390,663390,,10
730,730,,10
518790,518790,,17
388410,388410,,14
462200,462200,,6
211260,211260,,10
487770,487770,,5
454140,454140,,10
271590,271590,,6
841370,841370,,10
4570,4570,,5
359220,359220,,10
602960,602960,,11
948630,948630,,10
10,10,,5
1057720,1057720,,6
418370,418370,,17
208480,208480,,17
555440,555440,,14
240,240,,17
397900,397900,,17
470220,470220,,5
1096010,1096010,,17
400630,400630,,17
252330,252330,,17
601430,601430,,17
299500,299500,,16
368500,368500,,11
3900,3900,,15
865090,865090,,17
394360,394360,,6
12110,12110,,5
458710,458710,,17
416000,416000,,17
390030,390030,,17
42700,42700,,14
420,420,,17
588750,588750,,11
535700,535700,,6
8930,8930,,17
417750,417750,,16
967050,967050,,5
958260,958260,,17
537630,537630,,17
405500,405500,,17
641080,641080,,17
70620,70620,,17
401680,401680,,5
50,50,,6
296490,296490,,6
360430,360430,,17
360,360,,16
359550,359550,,17
243450,243450,,6
331600,331600,,6
458830,458830,,17
596650,596650,,11
400800,400800,,16
15100,15100,,17
831250,831250,,11
224960,224960,,6
381210,381210,,11
314340,314340,,6
272890,272890,,17
356310,356310,,6
530620,530620,,21
221040,221040,,19
906870,906870,,11
242050,242050,,17
819630,819630,,17
233410,233410,,6
381590,381590,,17
225300,225300,,18
70,70,,5
55140,55140,,17
663370,663370,,17
203160,203160,,16
388090,388090,,15
251430,251430,,17
513650,513650,,17
320,320,,11
250520,250520,,6
466270,466270,,17
894940,894940,,6
20920,20920,,14
619930,619930,,17
951740,951740,,17
812140,812140,,17
814380,814380,,14
489940,489940,,17
287290,287290,,7
819080,819080,,5
260210,260210,,17
452570,452570,,17
383120,383120,,17
463350,463350,,11
105600,105600,,17
335620,335620,,11
283040,283040,,6
291480,291480,,17
8800,8800,,5
610310,610310,,17
99910,99910,,17
1089350,1089350,,16
485510,485510,,14
838390,838390,,11
201790,201790,,7
354200,354200,,17
851940,851940,,18
506610,506610,,19
298630,298630,,17
834910,834910,,17
693960,693960,,17
268870,268870,,20
336150,336150,,6
431240,431240,,10
774171,774171,,17
517630,517630,,10
513710,513710,,5
65800,65800,,10
571740,571740,,17
883710,883710,,11
718590,718590,,10
880470,880470,,6
496790,496790,,17
225020,225020,,17
550650,550650,,11
552500,552500,,11
582160,582160,,17
599460,599460,,17
48190,48190,,17
460950,460950,,13
346470,346470,,6
22490,22490,,5
521580,521580,,17
630,630,,13
33230,33230,,17
802320,802320,,10
282800,282800,,17
201870,201870,,6
286160,286160,,5
209100,209100,,11
304240,304240,,6
434460,434460,,17
339340,339340,,21
643590,643590,,17
7000,7000,,5
32360,32360,,6
334940,334940,,17
281990,281990,,17
378540,378540,,17
726590,726590,,5
380,380,,5
552990,552990,,17
218230,218230,,11
668430,668430,,10
265300,265300,,11
254700,254700,,11
240600,240600,,17
255520,255520,,22
8000,8000,,5
362830,362830,,17
33930,33930,,11
277430,277430,,17
550,550,,23
636070,636070,,11
661790,661790,,24
755500,755500,,17
17570,17570,,6
877180,877180,,17
1072610,1072610,,17
587650,587650,,17
345660,345660,,17
228300,228300,,5
365020,365020,,15
1079420,1079420,,6
626610,626610,,17
296200,296200,,17
550840,550840,,25
20900,20900,,17
711540,711540,,17
332800,332800,,5
679990,679990,,5
12120,12120,,17
