Source,Target,Type,Id,Label,timeset,Weight
246420,12180,Directed,355720,,,0.129951
246420,311560,Directed,355721,,,0.201284
246420,319510,Directed,355722,,,0.349951
246420,691630,Directed,355723,,,0.1531
246420,300380,Directed,355724,,,0.040233
246420,393190,Directed,355725,,,0.66626
246420,32460,Directed,355726,,,0.216813
246420,91700,Directed,355727,,,0.324332
246420,225000,Directed,355728,,,0.041228
246420,204530,Directed,355729,,,0.20154
246420,594650,Directed,355730,,,0.556372
246420,404410,Directed,355731,,,0.33252
246420,392110,Directed,355732,,,0.041234
246420,744900,Directed,355733,,,0.206239
246420,858210,Directed,355734,,,0.040784
246420,225320,Directed,355735,,,0.310239
246420,911400,Directed,355736,,,0.037593
246420,779430,Directed,355737,,,0.202466
246420,961440,Directed,355738,,,0.231113
246420,719720,Directed,355739,,,0.045821
246420,414340,Directed,355740,,,0.400294
246420,12100,Directed,355741,,,0.07135
246420,340,Directed,355742,,,0.042412
246420,640820,Directed,355743,,,0.04489
246420,384680,Directed,355744,,,0.051867
246420,21690,Directed,355745,,,0.946255
246420,277590,Directed,355746,,,0.040795
246420,280,Directed,355747,,,0.246004
246420,40390,Directed,355748,,,0.1164
246420,354140,Directed,355749,,,0.493871
246420,1049660,Directed,355750,,,0.039112
246420,812440,Directed,355751,,,0.392718
246420,1070040,Directed,355752,,,0.039681
246420,668840,Directed,355753,,,0.159939
246420,670290,Directed,355754,,,0.049076
246420,890970,Directed,355755,,,0.3306
246420,362490,Directed,355756,,,0.31724
246420,256370,Directed,355757,,,0.039026
246420,222480,Directed,355758,,,0.181534
246420,223470,Directed,355759,,,0.39202
246420,10090,Directed,355760,,,0.039143
246420,520940,Directed,355761,,,0.04079
246420,224980,Directed,355762,,,0.353785
246420,760630,Directed,355763,,,0.036544
246420,290930,Directed,355764,,,0.048793
246420,306020,Directed,355765,,,0.043582
246420,220,Directed,355766,,,0.039864
246420,3590,Directed,355767,,,0.038996
246420,514900,Directed,355768,,,0.263671
246420,3910,Directed,355769,,,0.346794
246420,502720,Directed,355770,,,0.209369
246420,8140,Directed,355771,,,0.246812
246420,431730,Directed,355772,,,0.038043
246420,747250,Directed,355773,,,0.185985
246420,343780,Directed,355774,,,0.051259
246420,647960,Directed,355775,,,0.041547
246420,406970,Directed,355776,,,0.082423
246420,447530,Directed,355777,,,0.224923
246420,438740,Directed,355778,,,0.188956
246420,227940,Directed,355779,,,0.444339
246420,343990,Directed,355780,,,0.047617
246420,261980,Directed,355781,,,0.040844
246420,590950,Directed,355782,,,0.038844
246420,1054580,Directed,355783,,,0.05391
246420,289650,Directed,355784,,,0.043675
246420,312280,Directed,355785,,,0.041235
246420,528110,Directed,355786,,,0.202907
246420,130,Directed,355787,,,0.040808
246420,661940,Directed,355788,,,0.039181
246420,385760,Directed,355789,,,0.213146
246420,339610,Directed,355790,,,0.206239
246420,603700,Directed,355791,,,0.291511
246420,7520,Directed,355792,,,0.248131
246420,12170,Directed,355793,,,0.087
246420,663390,Directed,355794,,,0.04117
246420,730,Directed,355795,,,0.041119
246420,518790,Directed,355796,,,0.039715
246420,388410,Directed,355797,,,0.298545
246420,462200,Directed,355798,,,0.203922
246420,211260,Directed,355799,,,0.086605
246420,487770,Directed,355800,,,0.405679
246420,454140,Directed,355801,,,0.040144
246420,271590,Directed,355802,,,0.102633
246420,841370,Directed,355803,,,0.036343
246420,4570,Directed,355804,,,0.291511
246420,359220,Directed,355805,,,0.036344
246420,602960,Directed,355806,,,0.117496
246420,948630,Directed,355807,,,0.042723
246420,10,Directed,355808,,,0.330032
246420,1057720,Directed,355809,,,0.376257
246420,418370,Directed,355810,,,0.095981
246420,208480,Directed,355811,,,0.036342
246420,555440,Directed,355812,,,0.415071
246420,240,Directed,355813,,,0.043057
246420,397900,Directed,355814,,,0.040218
246420,470220,Directed,355815,,,0.46573
246420,1096010,Directed,355816,,,0.03962
246420,400630,Directed,355817,,,0.052511
246420,252330,Directed,355818,,,0.051071
246420,601430,Directed,355819,,,0.04003
246420,299500,Directed,355820,,,0.28807
246420,368500,Directed,355821,,,0.137831
246420,3900,Directed,355822,,,0.485651
246420,865090,Directed,355823,,,0.0393
