Source,Target,Type,Id,Label,timeset,Weight
332800,211260,Directed,267280,,,0.365275
332800,105600,Directed,267281,,,0.474392
332800,250520,Directed,267282,,,0.459553
332800,458710,Directed,267283,,,0.466051
332800,518790,Directed,267284,,,0.434452
332800,418370,Directed,267285,,,0.441181
332800,431240,Directed,267286,,,0.541277
332800,283040,Directed,267287,,,0.378984
332800,22490,Directed,267288,,,0.48358
332800,256370,Directed,267289,,,0.432779
332800,220,Directed,267290,,,0.29474
332800,368500,Directed,267291,,,0.544698
332800,99910,Directed,267292,,,0.598798
332800,314340,Directed,267293,,,0.279703
332800,384680,Directed,267294,,,0.271853
332800,65800,Directed,267295,,,0.457319
332800,550650,Directed,267296,,,0.384875
332800,271590,Directed,267297,,,0.532492
332800,251430,Directed,267298,,,0.338704
332800,335620,Directed,267299,,,0.436368
332800,834910,Directed,267300,,,0.525575
332800,610310,Directed,267301,,,0.555272
332800,3900,Directed,267302,,,0.417759
332800,528110,Directed,267303,,,0.436164
332800,530620,Directed,267304,,,0.388696
332800,400630,Directed,267305,,,0.341105
332800,299500,Directed,267306,,,0.352903
332800,485510,Directed,267307,,,0.394741
332800,340,Directed,267308,,,0.357723
332800,277430,Directed,267309,,,0.421931
332800,405500,Directed,267310,,,0.417776
332800,312280,Directed,267311,,,0.394433
332800,819630,Directed,267312,,,0.427087
332800,906870,Directed,267313,,,0.333494
332800,254700,Directed,267314,,,0.465024
332800,225320,Directed,267315,,,0.400854
332800,1089350,Directed,267316,,,0.399406
332800,320,Directed,267317,,,0.352753
332800,414340,Directed,267318,,,0.424797
332800,319510,Directed,267319,,,0.249121
332800,8140,Directed,267320,,,0.405223
332800,466270,Directed,267321,,,0.477921
332800,255520,Directed,267322,,,0.384168
332800,744900,Directed,267323,,,0.389748
332800,814380,Directed,267324,,,0.476039
332800,381590,Directed,267325,,,0.439712
332800,33930,Directed,267326,,,0.542914
332800,388090,Directed,267327,,,0.209443
332800,40390,Directed,267328,,,0.511257
332800,838390,Directed,267329,,,0.266564
332800,3590,Directed,267330,,,0.446151
