Id,Label,timeset,modularity_class
246420,246420,,4
12180,12180,,0
311560,311560,,0
319510,319510,,6
691630,691630,,0
300380,300380,,4
393190,393190,,1
32460,32460,,2
91700,91700,,6
225000,225000,,2
204530,204530,,2
594650,594650,,3
404410,404410,,0
392110,392110,,4
744900,744900,,2
858210,858210,,4
225320,225320,,2
911400,911400,,4
779430,779430,,2
961440,961440,,2
719720,719720,,7
414340,414340,,3
12100,12100,,4
340,340,,4
640820,640820,,4
384680,384680,,4
21690,21690,,10
277590,277590,,4
280,280,,1
40390,40390,,4
354140,354140,,1
1049660,1049660,,4
812440,812440,,5
1070040,1070040,,4
668840,668840,,2
670290,670290,,4
890970,890970,,3
362490,362490,,5
256370,256370,,4
222480,222480,,4
223470,223470,,6
10090,10090,,4
520940,520940,,4
224980,224980,,1
760630,760630,,4
290930,290930,,4
306020,306020,,4
220,220,,4
3590,3590,,4
514900,514900,,6
3910,3910,,3
502720,502720,,2
8140,8140,,2
431730,431730,,4
747250,747250,,4
343780,343780,,4
647960,647960,,4
406970,406970,,0
447530,447530,,5
438740,438740,,2
227940,227940,,1
343990,343990,,4
261980,261980,,4
590950,590950,,4
1054580,1054580,,4
289650,289650,,4
312280,312280,,4
528110,528110,,2
130,130,,4
661940,661940,,4
385760,385760,,2
339610,339610,,2
603700,603700,,2
7520,7520,,0
12170,12170,,0
663390,663390,,4
730,730,,4
518790,518790,,4
388410,388410,,3
462200,462200,,2
211260,211260,,0
487770,487770,,1
454140,454140,,4
271590,271590,,4
841370,841370,,4
4570,4570,,2
359220,359220,,4
602960,602960,,2
948630,948630,,4
10,10,,1
1057720,1057720,,2
418370,418370,,4
208480,208480,,4
555440,555440,,3
240,240,,4
397900,397900,,4
470220,470220,,1
1096010,1096010,,4
400630,400630,,4
252330,252330,,4
601430,601430,,4
299500,299500,,6
368500,368500,,0
3900,3900,,1
865090,865090,,4
394360,394360,,2
12110,12110,,1
458710,458710,,4
416000,416000,,4
390030,390030,,4
42700,42700,,0
420,420,,4
588750,588750,,2
535700,535700,,2
8930,8930,,4
417750,417750,,6
967050,967050,,1
958260,958260,,4
537630,537630,,4
405500,405500,,4
641080,641080,,4
70620,70620,,4
401680,401680,,2
50,50,,4
296490,296490,,0
360430,360430,,4
360,360,,0
359550,359550,,4
243450,243450,,2
331600,331600,,2
458830,458830,,4
596650,596650,,4
400800,400800,,6
15100,15100,,4
831250,831250,,2
224960,224960,,2
381210,381210,,2
314340,314340,,1
272890,272890,,4
356310,356310,,4
530620,530620,,7
221040,221040,,4
906870,906870,,2
242050,242050,,4
819630,819630,,4
233410,233410,,2
381590,381590,,4
225300,225300,,1
70,70,,1
55140,55140,,4
663370,663370,,4
203160,203160,,6
388090,388090,,1
251430,251430,,4
513650,513650,,4
320,320,,0
250520,250520,,2
466270,466270,,4
894940,894940,,4
20920,20920,,3
619930,619930,,4
951740,951740,,4
812140,812140,,4
814380,814380,,3
489940,489940,,4
287290,287290,,5
819080,819080,,1
260210,260210,,4
452570,452570,,4
383120,383120,,4
463350,463350,,4
105600,105600,,4
335620,335620,,2
283040,283040,,2
291480,291480,,4
8800,8800,,1
610310,610310,,4
99910,99910,,4
1089350,1089350,,6
485510,485510,,0
838390,838390,,2
201790,201790,,5
354200,354200,,4
851940,851940,,2
506610,506610,,4
298630,298630,,4
834910,834910,,4
693960,693960,,4
268870,268870,,3
336150,336150,,2
431240,431240,,4
774171,774171,,4
517630,517630,,88
513710,513710,,2
65800,65800,,0
571740,571740,,4
883710,883710,,4
718590,718590,,4
880470,880470,,2
496790,496790,,4
225020,225020,,4
550650,550650,,2
552500,552500,,4
582160,582160,,4
599460,599460,,4
48190,48190,,4
460950,460950,,4
346470,346470,,2
22490,22490,,2
521580,521580,,4
630,630,,4
33230,33230,,4
802320,802320,,4
282800,282800,,4
201870,201870,,4
286160,286160,,1
209100,209100,,2
304240,304240,,2
434460,434460,,4
339340,339340,,5
643590,643590,,4
7000,7000,,2
32360,32360,,4
334940,334940,,4
281990,281990,,4
378540,378540,,4
726590,726590,,1
380,380,,1
552990,552990,,4
218230,218230,,0
668430,668430,,4
265300,265300,,0
254700,254700,,0
240600,240600,,4
255520,255520,,6
8000,8000,,1
362830,362830,,4
33930,33930,,0
277430,277430,,4
550,550,,6
636070,636070,,0
661790,661790,,0
755500,755500,,4
17570,17570,,4
877180,877180,,4
1072610,1072610,,4
587650,587650,,4
345660,345660,,4
228300,228300,,1
365020,365020,,1
1079420,1079420,,2
626610,626610,,4
296200,296200,,4
550840,550840,,2
20900,20900,,4
711540,711540,,4
332800,332800,,1
679990,679990,,2
12120,12120,,7
