source,target,weight
332800,670290,0.037519
332800,70620,0.020114
332800,470220,0.038983
211260,1089350,0.016809
211260,744900,0.038469
211260,663370,0.0301
211260,594650,0.020992
211260,272890,0.019551
211260,296490,0.019006
211260,841370,0.032297
105600,458710,0.03492
105600,418370,0.035743000000000004
105600,22490,0.0344
105600,311560,0.031963
105600,967050,0.032516
105600,359220,0.023564
105600,12100,0.023389
105600,711540,0.026375
105600,7520,0.035160000000000004
105600,392110,0.022013
105600,640820,0.033799
105600,246420,0.018544
105600,8800,0.020888
105600,1096010,0.02696
105600,383120,0.020987
105600,397900,0.039607
105600,416000,0.019562
105600,619930,0.038899
105600,599460,0.039196
105600,1049660,0.024616
105600,208480,0.024339
105600,218230,0.031089
250520,314340,0.032497000000000005
250520,277430,0.023976
250520,405500,0.018894
250520,906870,0.03246
250520,890970,0.032760000000000004
250520,378540,0.026351
250520,91700,0.0321
250520,304240,0.015508
250520,8930,0.024222
250520,12180,0.037576
250520,354140,0.025768
250520,42700,0.032422
250520,1070040,0.038395
250520,201870,0.02481
250520,406970,0.026104
250520,802320,0.039834
458710,418370,0.028099
458710,283040,0.038178
458710,65800,0.033986
458710,271590,0.024298
458710,610310,0.036039
458710,400630,0.023699
458710,3590,0.0327
458710,362830,0.034803
458710,359220,0.028521
458710,70620,0.025029
458710,392110,0.036546
458710,640820,0.0193
458710,470220,0.033122000000000006
458710,1096010,0.031628
458710,416000,0.020606
458710,339610,0.039223
458710,221040,0.031699
458710,218230,0.037173000000000005
518790,314340,0.025221
518790,550650,0.013102
518790,335620,0.029606
518790,3900,0.035417000000000004
518790,744900,0.023276
518790,587650,0.013442
518790,55140,0.022001
518790,819080,0.039242
518790,209100,0.028433
518790,272890,0.030753
518790,880470,0.010431
518790,360430,0.020946
518790,502720,0.03059
518790,385760,0.024288
518790,588750,0.037175
518790,300380,0.021342
518790,290930,0.026875
518790,15100,0.039787
518790,223470,0.018171
518790,730,0.038276
518790,555440,0.017307
518790,381210,0.03536
518790,679990,0.009132
518790,221040,0.036725
518790,841370,0.024739
518790,747250,0.031381
418370,22490,0.028594
418370,610310,0.023893
418370,400630,0.023131
418370,414340,0.032236
418370,838390,0.027785
418370,438740,0.016155000000000003
418370,311560,0.024881
418370,587650,0.021453
418370,55140,0.031853
418370,668840,0.02735
418370,227940,0.036184
418370,400800,0.018387
418370,517630,0.026145
418370,819080,0.019672
418370,812440,0.038144
418370,359220,0.026945
418370,70620,0.025073
418370,7520,0.026577
418370,346470,0.024306
418370,304240,0.028084
418370,661940,0.028258
418370,15100,0.016773
418370,281990,0.027288
418370,640820,0.019607
418370,555440,0.01233
418370,726590,0.017919
418370,1096010,0.034145
418370,225300,0.038097000000000006
418370,416000,0.017478
418370,599460,0.039348
