Source,Target,Type,Id,Label,timeset,Weight
332800,211260,Directed,133640,,,0.183279
332800,105600,Directed,133641,,,0.084291
332800,250520,Directed,133642,,,0.080245
332800,458710,Directed,133643,,,0.045317
332800,518790,Directed,133644,,,0.114664
332800,418370,Directed,133645,,,0.080648
332800,431240,Directed,133646,,,0.114355
332800,283040,Directed,133647,,,0.105762
332800,22490,Directed,133648,,,0.136088
332800,256370,Directed,133649,,,0.12749
332800,220,Directed,133650,,,0.16125
332800,368500,Directed,133651,,,0.145326
332800,99910,Directed,133652,,,0.226785
332800,314340,Directed,133653,,,0.103807
332800,384680,Directed,133654,,,0.158754
332800,65800,Directed,133655,,,0.081305
332800,550650,Directed,133656,,,0.076754
332800,271590,Directed,133657,,,0.041304
332800,251430,Directed,133658,,,0.179661
332800,335620,Directed,133659,,,0.149144
332800,834910,Directed,133660,,,0.134036
332800,610310,Directed,133661,,,0.073562
332800,3900,Directed,133662,,,0.151282
332800,528110,Directed,133663,,,0.183824
332800,530620,Directed,133664,,,0.208716
332800,400630,Directed,133665,,,0.091286
332800,299500,Directed,133666,,,0.125301
332800,485510,Directed,133667,,,0.082625
332800,340,Directed,133668,,,0.336148
332800,277430,Directed,133669,,,0.084845
332800,405500,Directed,133670,,,0.104029
332800,312280,Directed,133671,,,0.132554
332800,819630,Directed,133672,,,0.143569
332800,906870,Directed,133673,,,0.094341
332800,254700,Directed,133674,,,0.19466
332800,225320,Directed,133675,,,0.147559
332800,1089350,Directed,133676,,,0.172026
332800,320,Directed,133677,,,0.118306
332800,414340,Directed,133678,,,0.137686
332800,319510,Directed,133679,,,0.062856
332800,8140,Directed,133680,,,0.128773
332800,466270,Directed,133681,,,0.184647
332800,255520,Directed,133682,,,0.15864
332800,744900,Directed,133683,,,0.117343
332800,814380,Directed,133684,,,0.131019
332800,381590,Directed,133685,,,0.205539
332800,33930,Directed,133686,,,0.195133
332800,388090,Directed,133687,,,0.29984
332800,40390,Directed,133688,,,0.135717
332800,838390,Directed,133689,,,0.092078
332800,3590,Directed,133690,,,0.096598
332800,602960,Directed,133691,,,0.10817
332800,647960,Directed,133692,,,0.111715
332800,438740,Directed,133693,,,0.118616
332800,48190,Directed,133694,,,0.163081
332800,670290,Directed,133695,,,0.037519
332800,311560,Directed,133696,,,0.111343
332800,587650,Directed,133697,,,0.112186
332800,365020,Directed,133698,,,0.088748
332800,55140,Directed,133699,,,0.128985
332800,890970,Directed,133700,,,0.115881
332800,12170,Directed,133701,,,0.164804
332800,20920,Directed,133702,,,0.191913
332800,668840,Directed,133703,,,0.10269
332800,1057720,Directed,133704,,,0.147561
332800,227940,Directed,133705,,,0.150805
332800,225020,Directed,133706,,,0.118339
332800,951740,Directed,133707,,,0.139814
332800,883710,Directed,133708,,,0.188846
332800,400800,Directed,133709,,,0.099031
332800,582160,Directed,133710,,,0.146845
332800,296200,Directed,133711,,,0.143638
332800,452570,Directed,133712,,,0.161901
332800,517630,Directed,133713,,,0.120444
332800,354200,Directed,133714,,,0.138762
332800,967050,Directed,133715,,,0.122139
332800,460950,Directed,133716,,,0.141912
332800,243450,Directed,133717,,,0.18376
332800,240,Directed,133718,,,0.200635
332800,819080,Directed,133719,,,0.07517
332800,362830,Directed,133720,,,0.070416
332800,378540,Directed,133721,,,0.127033
332800,663370,Directed,133722,,,0.1906
332800,513710,Directed,133723,,,0.183584
332800,812440,Directed,133724,,,0.148614
332800,336150,Directed,133725,,,0.201281
332800,228300,Directed,133726,,,0.184663
332800,359550,Directed,133727,,,0.132257
332800,359220,Directed,133728,,,0.050293
332800,661790,Directed,133729,,,0.242921
332800,225000,Directed,133730,,,0.251203
332800,463350,Directed,133731,,,0.105365
332800,12100,Directed,133732,,,0.141658
332800,958260,Directed,133733,,,0.129838
332800,209100,Directed,133734,,,0.128643
332800,401680,Directed,133735,,,0.166035
332800,203160,Directed,133736,,,0.372681
332800,711540,Directed,133737,,,0.122191
332800,50,Directed,133738,,,0.324542
332800,70620,Directed,133739,,,0.020114
332800,280,Directed,133740,,,0.180968
332800,552500,Directed,133741,,,0.143977
