Source,Target,Type,Id,Label,timeset,Weight
246420,12180,Directed,127244,,,0.057934
246420,311560,Directed,127245,,,0.132797
246420,319510,Directed,127246,,,0.274009
246420,691630,Directed,127247,,,0.14365
246420,300380,Directed,127248,,,0.056408
246420,393190,Directed,127249,,,0.563269
246420,32460,Directed,127250,,,0.147658
246420,91700,Directed,127251,,,0.254875
246420,225000,Directed,127252,,,0.183559
246420,204530,Directed,127253,,,0.132678
246420,594650,Directed,127254,,,0.503437
246420,404410,Directed,127255,,,0.297054
246420,392110,Directed,127256,,,0.056749
246420,744900,Directed,127257,,,0.140945
246420,858210,Directed,127258,,,0.068176
246420,225320,Directed,127259,,,0.24946
246420,911400,Directed,127260,,,0.188684
246420,779430,Directed,127261,,,0.132881
246420,961440,Directed,127262,,,0.169132
246420,719720,Directed,127263,,,0.077359
246420,414340,Directed,127264,,,0.35683
246420,12100,Directed,127265,,,0.119516
246420,340,Directed,127266,,,0.060382
246420,640820,Directed,127267,,,0.052243
246420,384680,Directed,127268,,,0.069282
246420,21690,Directed,127269,,,0.864573
246420,277590,Directed,127270,,,0.066632
246420,280,Directed,127271,,,0.187117
246420,40390,Directed,127272,,,0.06608
246420,354140,Directed,127273,,,0.406177
246420,1049660,Directed,127274,,,0.065602
246420,812440,Directed,127275,,,0.353429
246420,1070040,Directed,127276,,,0.065809
246420,668840,Directed,127277,,,0.104068
246420,670290,Directed,127278,,,0.065166
246420,890970,Directed,127279,,,0.295532
246420,362490,Directed,127280,,,0.271715
246420,256370,Directed,127281,,,0.070578
246420,222480,Directed,127282,,,0.178252
246420,223470,Directed,127283,,,0.319041
246420,10090,Directed,127284,,,0.066953
246420,520940,Directed,127285,,,0.065301
246420,224980,Directed,127286,,,0.433622
246420,760630,Directed,127287,,,0.105005
246420,290930,Directed,127288,,,0.132536
246420,306020,Directed,127289,,,0.067851
246420,220,Directed,127290,,,0.075138
246420,3590,Directed,127291,,,0.131111
246420,514900,Directed,127292,,,0.21861
246420,3910,Directed,127293,,,0.308299
246420,502720,Directed,127294,,,0.10638
246420,8140,Directed,127295,,,0.186435
246420,431730,Directed,127296,,,0.060515
246420,747250,Directed,127297,,,0.092465
246420,343780,Directed,127298,,,0.064212
246420,647960,Directed,127299,,,0.063571
246420,406970,Directed,127300,,,0.084207
246420,447530,Directed,127301,,,0.19117
246420,438740,Directed,127302,,,0.137328
246420,227940,Directed,127303,,,0.360595
246420,343990,Directed,127304,,,0.669573
246420,261980,Directed,127305,,,0.067009
246420,590950,Directed,127306,,,0.055662
246420,1054580,Directed,127307,,,0.066543
246420,289650,Directed,127308,,,0.064896
246420,312280,Directed,127309,,,0.073995
246420,528110,Directed,127310,,,0.132918
246420,130,Directed,127311,,,0.083268
246420,661940,Directed,127312,,,0.110845
246420,385760,Directed,127313,,,0.145715
246420,339610,Directed,127314,,,0.140945
246420,603700,Directed,127315,,,0.219155
246420,7520,Directed,127316,,,0.084207
246420,12170,Directed,127317,,,0.084207
246420,663390,Directed,127318,,,0.067472
246420,730,Directed,127319,,,0.062147
246420,518790,Directed,127320,,,0.239508
246420,388410,Directed,127321,,,0.266308
246420,462200,Directed,127322,,,0.119805
246420,211260,Directed,127323,,,0.062003
246420,487770,Directed,127324,,,0.329382
246420,454140,Directed,127325,,,0.068739
246420,271590,Directed,127326,,,0.065712
246420,841370,Directed,127327,,,0.066932
246420,4570,Directed,127328,,,0.219155
246420,359220,Directed,127329,,,0.081839
246420,602960,Directed,127330,,,0.130026
246420,948630,Directed,127331,,,0.065757
246420,10,Directed,127332,,,0.254602
246420,1057720,Directed,127333,,,0.110887
246420,418370,Directed,127334,,,0.068989
246420,208480,Directed,127335,,,0.075142
246420,555440,Directed,127336,,,0.373016
246420,240,Directed,127337,,,0.081839
246420,397900,Directed,127338,,,0.047223
246420,470220,Directed,127339,,,0.380817
246420,1096010,Directed,127340,,,0.066227
246420,400630,Directed,127341,,,0.081839
246420,252330,Directed,127342,,,0.08268
246420,601430,Directed,127343,,,0.069937
246420,299500,Directed,127344,,,0.227202
246420,368500,Directed,127345,,,0.123824
246420,3900,Directed,127346,,,0.398185
246420,865090,Directed,127347,,,0.069937
246420,394360,Directed,127348,,,0.132555
246420,12110,Directed,127349,,,0.328579
246420,458710,Directed,127350,,,0.069937
246420,416000,Directed,127351,,,0.069937
246420,390030,Directed,127352,,,0.069937
246420,42700,Directed,127353,,,0.431126
246420,420,Directed,127354,,,0.069937
246420,588750,Directed,127355,,,0.14873
246420,535700,Directed,127356,,,0.106361
246420,8930,Directed,127357,,,0.069937
246420,417750,Directed,127358,,,0.237036
246420,967050,Directed,127359,,,0.380825
246420,958260,Directed,127360,,,0.069937
246420,537630,Directed,127361,,,0.069937
246420,405500,Directed,127362,,,0.069937
246420,641080,Directed,127363,,,0.069937
246420,70620,Directed,127364,,,0.069937
246420,401680,Directed,127365,,,0.241465
246420,50,Directed,127366,,,0.051054
246420,296490,Directed,127367,,,0.132877
246420,360430,Directed,127368,,,0.069937
246420,360,Directed,127369,,,0.1806
246420,359550,Directed,127370,,,0.069937
246420,243450,Directed,127371,,,0.186435
246420,331600,Directed,127372,,,0.106385
246420,458830,Directed,127373,,,0.069937
246420,596650,Directed,127374,,,0.053142
246420,400800,Directed,127375,,,0.28462
246420,15100,Directed,127376,,,0.069937
246420,831250,Directed,127377,,,0.16792
246420,224960,Directed,127378,,,0.132757
246420,381210,Directed,127379,,,0.096277
246420,314340,Directed,127380,,,0.192772
246420,272890,Directed,127381,,,0.042869
246420,356310,Directed,127382,,,0.062337
246420,530620,Directed,127383,,,0.319868
246420,221040,Directed,127384,,,0.223787
246420,906870,Directed,127385,,,0.121531
246420,242050,Directed,127386,,,0.069937
246420,819630,Directed,127387,,,0.089212
246420,233410,Directed,127388,,,0.132284
246420,381590,Directed,127389,,,0.069937
246420,225300,Directed,127390,,,0.351237
246420,70,Directed,127391,,,0.362109
246420,55140,Directed,127392,,,0.069937
246420,663370,Directed,127393,,,0.069937
246420,203160,Directed,127394,,,0.204716
246420,388090,Directed,127395,,,0.401593
246420,251430,Directed,127396,,,0.051054
246420,513650,Directed,127397,,,0.069937
246420,320,Directed,127398,,,0.12408
246420,250520,Directed,127399,,,0.182144
246420,466270,Directed,127400,,,0.069937
246420,894940,Directed,127401,,,0.066245
246420,20920,Directed,127402,,,0.32981
246420,619930,Directed,127403,,,0.069937
246420,951740,Directed,127404,,,0.069937
246420,812140,Directed,127405,,,0.069937
246420,814380,Directed,127406,,,0.373016
246420,489940,Directed,127407,,,0.069937
246420,287290,Directed,127408,,,0.302893
246420,819080,Directed,127409,,,0.276815
246420,260210,Directed,127410,,,0.069937
246420,452570,Directed,127411,,,0.069937
246420,383120,Directed,127412,,,0.069937
246420,463350,Directed,127413,,,0.057146
246420,105600,Directed,127414,,,0.069937
246420,335620,Directed,127415,,,0.089418
246420,283040,Directed,127416,,,0.106374
246420,291480,Directed,127417,,,0.069937
246420,8800,Directed,127418,,,0.276815
246420,610310,Directed,127419,,,0.062001
246420,99910,Directed,127420,,,0.069937
246420,1089350,Directed,127421,,,0.273996
246420,485510,Directed,127422,,,0.21656
246420,838390,Directed,127423,,,0.06322
246420,201790,Directed,127424,,,0.224585
246420,354200,Directed,127425,,,0.063183
246420,851940,Directed,127426,,,0.302574
246420,506610,Directed,127427,,,0.272655
246420,298630,Directed,127428,,,0.069937
246420,834910,Directed,127429,,,0.069937
246420,693960,Directed,127430,,,0.069937
246420,268870,Directed,127431,,,0.27931
246420,336150,Directed,127432,,,0.186435
246420,431240,Directed,127433,,,0.044174
246420,774171,Directed,127434,,,0.069937
246420,517630,Directed,127435,,,0.044875
246420,513710,Directed,127436,,,0.185114
246420,65800,Directed,127437,,,0.209478
246420,571740,Directed,127438,,,0.069937
246420,883710,Directed,127439,,,0.045647
246420,718590,Directed,127440,,,0.115503
246420,880470,Directed,127441,,,0.132551
246420,496790,Directed,127442,,,0.069937
246420,225020,Directed,127443,,,0.069937
246420,550650,Directed,127444,,,0.091684
246420,552500,Directed,127445,,,0.053142
246420,582160,Directed,127446,,,0.041294
246420,599460,Directed,127447,,,0.069937
246420,48190,Directed,127448,,,0.069937
246420,460950,Directed,127449,,,0.135648
246420,346470,Directed,127450,,,0.036879
246420,22490,Directed,127451,,,0.257763
246420,521580,Directed,127452,,,0.069937
246420,630,Directed,127453,,,0.144154
246420,33230,Directed,127454,,,0.069937
246420,802320,Directed,127455,,,0.045598
246420,282800,Directed,127456,,,0.069937
246420,201870,Directed,127457,,,0.064242
246420,286160,Directed,127458,,,0.36117
246420,209100,Directed,127459,,,0.113811
246420,304240,Directed,127460,,,0.132835
