Source,Target,Type,Id,Label,timeset,Weight
246420,12180,Directed,123210,,,0.135048
246420,311560,Directed,123211,,,0.183336
246420,319510,Directed,123212,,,0.227782
246420,691630,Directed,123213,,,0.118088
246420,300380,Directed,123214,,,0.078685
246420,393190,Directed,123215,,,0.458625
246420,32460,Directed,123216,,,0.0504
246420,91700,Directed,123217,,,0.269568
246420,225000,Directed,123218,,,0.365321
246420,204530,Directed,123219,,,0.183392
246420,594650,Directed,123220,,,0.33974
246420,404410,Directed,123221,,,0.223393
246420,392110,Directed,123222,,,0.228505
246420,744900,Directed,123223,,,0.072939
246420,858210,Directed,123224,,,0.056586
246420,225320,Directed,123225,,,0.209669
246420,911400,Directed,123226,,,0.056586
246420,779430,Directed,123227,,,0.136939
246420,961440,Directed,123228,,,0.121503
246420,719720,Directed,123229,,,0.076806
246420,414340,Directed,123230,,,0.236103
246420,12100,Directed,123231,,,0.127378
246420,340,Directed,123232,,,0.056586
246420,640820,Directed,123233,,,0.056053
246420,384680,Directed,123234,,,0.056586
246420,21690,Directed,123235,,,0.668785
246420,277590,Directed,123236,,,0.056586
246420,280,Directed,123237,,,0.350898
246420,40390,Directed,123238,,,0.073058
246420,354140,Directed,123239,,,0.256957
246420,1049660,Directed,123240,,,0.056586
246420,812440,Directed,123241,,,0.221643
246420,1070040,Directed,123242,,,0.056586
246420,668840,Directed,123243,,,0.099469
246420,670290,Directed,123244,,,0.056586
246420,890970,Directed,123245,,,0.154602
246420,362490,Directed,123246,,,0.246915
246420,256370,Directed,123247,,,0.056586
246420,222480,Directed,123248,,,0.097516
246420,223470,Directed,123249,,,0.301832
246420,10090,Directed,123250,,,0.056586
246420,520940,Directed,123251,,,0.056586
246420,224980,Directed,123252,,,0.250391
246420,760630,Directed,123253,,,0.056586
246420,290930,Directed,123254,,,0.056586
246420,306020,Directed,123255,,,0.056586
246420,220,Directed,123256,,,0.056586
246420,3590,Directed,123257,,,0.056586
246420,514900,Directed,123258,,,0.159079
246420,3910,Directed,123259,,,0.236067
246420,502720,Directed,123260,,,0.121476
246420,8140,Directed,123261,,,0.184118
246420,431730,Directed,123262,,,0.056586
246420,747250,Directed,123263,,,0.134744
246420,343780,Directed,123264,,,0.056586
246420,647960,Directed,123265,,,0.056586
246420,406970,Directed,123266,,,0.006066
246420,447530,Directed,123267,,,0.163706
246420,438740,Directed,123268,,,0.205991
246420,227940,Directed,123269,,,0.302151
246420,343990,Directed,123270,,,0.056586
246420,261980,Directed,123271,,,0.056586
246420,590950,Directed,123272,,,0.056586
246420,1054580,Directed,123273,,,0.056586
246420,289650,Directed,123274,,,0.056586
246420,312280,Directed,123275,,,0.056586
246420,528110,Directed,123276,,,0.183332
246420,130,Directed,123277,,,0.056586
246420,661940,Directed,123278,,,0.056586
246420,385760,Directed,123279,,,0.168627
246420,339610,Directed,123280,,,0.072932
246420,603700,Directed,123281,,,0.18433
246420,7520,Directed,123282,,,0.114595
246420,12170,Directed,123283,,,0.006066
246420,663390,Directed,123284,,,0.056586
246420,730,Directed,123285,,,0.052319
246420,518790,Directed,123286,,,0.056586
246420,388410,Directed,123287,,,0.176781
246420,462200,Directed,123288,,,0.121487
246420,211260,Directed,123289,,,0.039926
246420,487770,Directed,123290,,,0.350898
246420,454140,Directed,123291,,,0.056586
246420,271590,Directed,123292,,,0.087418
246420,841370,Directed,123293,,,0.056586
246420,4570,Directed,123294,,,0.124591
246420,359220,Directed,123295,,,0.056586
246420,602960,Directed,123296,,,0.099472
246420,948630,Directed,123297,,,0.056586
246420,10,Directed,123298,,,0.223191
246420,1057720,Directed,123299,,,0.121492
246420,418370,Directed,123300,,,0.208194
246420,208480,Directed,123301,,,0.056586
