source,target,weight
332800,388090,0.272532
332800,354140,0.225592
332800,223470,0.295365
332800,506610,0.27553
250520,20920,0.29267600000000005
250520,601430,0.267546
458710,283040,0.278874
458710,246420,0.153423
458710,416000,0.294591
518790,335620,0.224179
518790,530620,0.227405
518790,414340,0.228915
518790,255520,0.285526
518790,744900,0.283741
518790,838390,0.24808
518790,438740,0.264065
518790,365020,0.276977
518790,55140,0.291372
518790,890970,0.26408200000000004
518790,227940,0.288233
518790,228300,0.223851
518790,661790,0.21387
518790,203160,0.200869
518790,594650,0.278466
518790,880470,0.257452
518790,502720,0.228286
518790,417750,0.189613
518790,858210,0.244385
518790,304240,0.199718
518790,388410,0.238859
518790,290930,0.194151
518790,420,0.234438
518790,514900,0.23816
518790,223470,0.295727
518790,555440,0.189996
518790,201870,0.283747
518790,233410,0.175235
518790,911400,0.276965
518790,679990,0.189289
518790,268870,0.264671
518790,287290,0.267614
518790,21690,0.275916
518790,221040,0.193801
518790,339340,0.287966
518790,362490,0.250896
418370,530620,0.267545
418370,414340,0.265944
418370,255520,0.272391
418370,744900,0.273518
418370,814380,0.246897
418370,838390,0.285694
418370,602960,0.22589
418370,311560,0.296699
418370,587650,0.15433
418370,1057720,0.271219
418370,227940,0.228679
418370,812440,0.262671
418370,661790,0.23435
418370,203160,0.238644
418370,594650,0.250055
418370,7520,0.285222
418370,417750,0.261236
418370,304240,0.242963
418370,462200,0.27793
418370,15100,0.223695
418370,3910,0.269727
418370,281990,0.276797
418370,812140,0.284273
418370,20900,0.268992
418370,343780,0.234883
418370,514900,0.275404
418370,550,0.241431
418370,555440,0.187577
418370,201870,0.229118
418370,225300,0.233759
418370,550840,0.293796
418370,911400,0.265893
418370,339610,0.26931
418370,21690,0.293562
418370,240600,0.260234
418370,218230,0.270837
431240,312280,0.290732
431240,227940,0.270455
431240,1070040,0.241551
431240,343990,0.288105
431240,218230,0.296589
283040,65800,0.271404
283040,838390,0.290529
283040,3590,0.280718
283040,48190,0.272644
283040,209100,0.287598
283040,7520,0.172794
283040,15100,0.27944
283040,640820,0.244968
283040,246420,0.29136300000000004
283040,394360,0.294577
283040,470220,0.242602
283040,550840,0.217277
283040,851940,0.291486
283040,339610,0.22510300000000005
283040,282800,0.296064
22490,15100,0.275092
22490,812140,0.279725
22490,201870,0.225242
22490,225300,0.18571
22490,240600,0.25716500000000003
22490,10,0.254039
256370,277430,0.285062
256370,204530,0.199903
256370,260210,0.285108
220,299500,0.261337
220,340,0.249738
220,438740,0.288314
220,670290,0.216317
220,311560,0.278724
220,890970,0.271152
220,240,0.285353
220,336150,0.262264
220,535700,0.291814
220,343780,0.266937
220,1054580,0.232314
220,487770,0.263822
220,520940,0.294486
368500,345660,0.223807
314340,388090,0.27512
314340,838390,0.272014
314340,438740,0.243963
314340,311560,0.280195
314340,365020,0.266047
314340,890970,0.291002
314340,20920,0.292381
314340,463350,0.25085100000000005
314340,401680,0.27093
314340,223470,0.259762
314340,394360,0.203913
314340,296490,0.276187
314340,381210,0.271156
314340,550840,0.25605900000000004
314340,911400,0.295453
314340,201790,0.269147
314340,520940,0.239128
384680,48190,0.281105
384680,365020,0.292153
384680,290930,0.277566
384680,223470,0.296306
384680,550840,0.285348
384680,590950,0.240869
65800,48190,0.25755300000000003
