Id,Label,timeset,modularity_class
246420,246420,,8
12180,12180,,0
311560,311560,,25
319510,319510,,1
691630,691630,,2
300380,300380,,8
393190,393190,,3
32460,32460,,25
91700,91700,,4
225000,225000,,8
204530,204530,,25
594650,594650,,5
404410,404410,,6
392110,392110,,8
744900,744900,,25
858210,858210,,8
225320,225320,,7
911400,911400,,8
779430,779430,,25
961440,961440,,25
719720,719720,,8
414340,414340,,9
12100,12100,,10
340,340,,18
640820,640820,,8
384680,384680,,8
21690,21690,,11
277590,277590,,8
280,280,,12
40390,40390,,18
354140,354140,,31
1049660,1049660,,8
812440,812440,,13
1070040,1070040,,8
668840,668840,,14
670290,670290,,8
890970,890970,,29
362490,362490,,15
256370,256370,,18
222480,222480,,16
223470,223470,,17
10090,10090,,18
520940,520940,,8
224980,224980,,62
760630,760630,,8
290930,290930,,8
306020,306020,,18
220,220,,18
3590,3590,,18
514900,514900,,19
3910,3910,,29
502720,502720,,25
8140,8140,,20
431730,431730,,8
747250,747250,,25
343780,343780,,8
647960,647960,,8
406970,406970,,21
447530,447530,,22
438740,438740,,23
227940,227940,,31
343990,343990,,8
261980,261980,,8
590950,590950,,8
1054580,1054580,,8
289650,289650,,8
312280,312280,,8
528110,528110,,25
130,130,,8
661940,661940,,8
385760,385760,,24
339610,339610,,25
603700,603700,,26
7520,7520,,27
12170,12170,,28
663390,663390,,8
730,730,,8
518790,518790,,8
388410,388410,,29
462200,462200,,30
211260,211260,,8
487770,487770,,31
454140,454140,,8
271590,271590,,18
841370,841370,,8
4570,4570,,26
359220,359220,,8
602960,602960,,25
948630,948630,,8
10,10,,62
1057720,1057720,,25
418370,418370,,18
208480,208480,,8
555440,555440,,32
240,240,,8
397900,397900,,8
470220,470220,,31
1096010,1096010,,8
400630,400630,,8
252330,252330,,8
601430,601430,,8
299500,299500,,33
368500,368500,,2
3900,3900,,34
865090,865090,,8
394360,394360,,25
12110,12110,,31
458710,458710,,8
416000,416000,,8
390030,390030,,8
42700,42700,,57
420,420,,8
588750,588750,,2
535700,535700,,25
8930,8930,,8
417750,417750,,35
967050,967050,,31
958260,958260,,8
537630,537630,,8
405500,405500,,8
641080,641080,,8
70620,70620,,8
401680,401680,,53
50,50,,18
296490,296490,,25
360430,360430,,8
360,360,,57
359550,359550,,8
243450,243450,,25
331600,331600,,25
458830,458830,,8
596650,596650,,18
400800,400800,,36
15100,15100,,8
831250,831250,,25
224960,224960,,25
381210,381210,,37
314340,314340,,38
272890,272890,,18
356310,356310,,18
530620,530620,,39
221040,221040,,40
906870,906870,,25
242050,242050,,8
819630,819630,,10
233410,233410,,25
381590,381590,,8
225300,225300,,41
70,70,,31
55140,55140,,8
663370,663370,,8
203160,203160,,42
388090,388090,,43
251430,251430,,18
513650,513650,,8
320,320,,2
250520,250520,,44
466270,466270,,8
894940,894940,,18
20920,20920,,29
619930,619930,,8
951740,951740,,8
812140,812140,,8
814380,814380,,32
489940,489940,,8
287290,287290,,45
819080,819080,,62
260210,260210,,8
452570,452570,,8
383120,383120,,8
463350,463350,,18
105600,105600,,8
335620,335620,,25
283040,283040,,25
291480,291480,,8
8800,8800,,62
610310,610310,,18
99910,99910,,8
1089350,1089350,,46
485510,485510,,27
838390,838390,,25
201790,201790,,47
354200,354200,,18
851940,851940,,48
506610,506610,,49
298630,298630,,8
834910,834910,,8
693960,693960,,8
268870,268870,,50
336150,336150,,51
431240,431240,,8
774171,774171,,8
517630,517630,,52
513710,513710,,24
65800,65800,,59
571740,571740,,8
883710,883710,,8
718590,718590,,2
880470,880470,,25
496790,496790,,8
225020,225020,,8
550650,550650,,2
552500,552500,,18
582160,582160,,18
599460,599460,,8
48190,48190,,8
460950,460950,,10
346470,346470,,25
22490,22490,,53
521580,521580,,8
630,630,,10
33230,33230,,8
802320,802320,,18
282800,282800,,8
201870,201870,,18
286160,286160,,31
209100,209100,,25
304240,304240,,25
434460,434460,,8
339340,339340,,54
643590,643590,,8
7000,7000,,53
32360,32360,,8
334940,334940,,8
281990,281990,,8
378540,378540,,8
726590,726590,,31
380,380,,31
552990,552990,,8
218230,218230,,55
668430,668430,,56
265300,265300,,57
254700,254700,,2
240600,240600,,8
255520,255520,,58
8000,8000,,31
362830,362830,,8
33930,33930,,59
277430,277430,,8
550,550,,60
636070,636070,,59
661790,661790,,61
755500,755500,,8
17570,17570,,18
877180,877180,,8
1072610,1072610,,8
587650,587650,,8
345660,345660,,8
228300,228300,,62
365020,365020,,63
1079420,1079420,,26
626610,626610,,8
296200,296200,,8
550840,550840,,30
20900,20900,,8
711540,711540,,8
332800,332800,,64
679990,679990,,24
12120,12120,,8
