12180,300380,0.004254
12180,392110,0.004254
12180,670290,0.004254
12180,730,0.006659999999999999
12180,211260,0.018476
12180,517630,0.0068790000000000006
12180,668430,0.005495
311560,204530,0.020536000000000002
311560,779430,2.4e-05
311560,8140,0.003334
311560,528110,5e-06
311560,296490,7.099999999999999e-05
311560,243450,0.0033200000000000005
311560,250520,0.028747
311560,336150,0.028747
691630,368500,0.027964
691630,320,0.027963
691630,65800,0.028852
691630,254700,0.027964
691630,33930,0.028598000000000002
300380,392110,0.004254
300380,670290,0.004255
300380,730,0.006659999999999999
300380,211260,0.019156
300380,517630,0.0068790000000000006
300380,668430,0.005495
32460,838390,0.030785000000000003
225000,858210,0.004209
225000,340,0.030442
225000,384680,0.030179
204530,779430,0.020528
204530,8140,0.021832
204530,528110,0.020534
204530,296490,0.020513999999999998
204530,243450,0.021825999999999998
204530,250520,0.021044999999999998
204530,336150,0.021044999999999998
392110,670290,0.004254
392110,730,0.006659999999999999
392110,211260,0.020056
392110,517630,0.0068790000000000006
392110,668430,0.005495
744900,747250,0.020441
744900,339610,0.0
744900,831250,0.032516
858210,384680,0.032957
225320,1079420,0.029419
911400,340,0.022179
779430,8140,0.003358
779430,528110,1.9e-05
779430,296490,4.7e-05
779430,243450,0.0033439999999999998
779430,250520,0.028727
779430,336150,0.028727
12100,819630,0.021369
340,384680,0.021573
384680,1070040,0.028472000000000004
277590,40390,0.029771
277590,211260,0.028064999999999996
277590,431240,0.025910000000000002
280,354140,0.0
280,470220,0.02767
280,967050,0.028444999999999998
40390,211260,0.030277
40390,610310,0.005065999999999999
40390,431240,0.013799
40390,883710,0.00512
40390,582160,0.005052
40390,32360,0.005157
354140,470220,0.02767
354140,967050,0.028444999999999998
670290,730,0.006659999999999999
670290,211260,0.019203
670290,517630,0.0068790000000000006
670290,668430,0.005495
890970,3910,0.018932
890970,388410,0.032161
256370,251430,0.031876999999999996
10090,819630,0.027169
10090,517630,0.032496
10090,12120,0.029247000000000002
520940,819630,0.027169
520940,517630,0.032496
520940,12120,0.029247000000000002
224980,8800,1.8e-05
224980,550840,0.004308
760630,819630,0.027169
760630,517630,0.032496
760630,12120,0.029247000000000002
290930,819630,0.027169
290930,517630,0.032496
290930,12120,0.029247000000000002
306020,819630,0.027169
306020,517630,0.032496
306020,12120,0.029247000000000002
220,819630,0.027169
220,517630,0.032496
220,12120,0.029247000000000002
3590,819630,0.027169
3590,517630,0.032496
3590,12120,0.029247000000000002
3910,20920,0.025005
8140,528110,0.003339
8140,296490,0.003404
8140,243450,1.4000000000000001e-05
8140,250520,0.031606999999999996
8140,336150,0.031606999999999996
431730,819630,0.027169
431730,517630,0.032496
431730,12120,0.029247000000000002
747250,339610,0.020441
343780,819630,0.027169
343780,517630,0.032496
343780,12120,0.029247000000000002
647960,819630,0.027169
647960,517630,0.032496
647960,12120,0.029247000000000002
227940,470220,0.031478
227940,967050,0.032383999999999996
343990,819630,0.027169
343990,517630,0.032496
343990,12120,0.029247000000000002
261980,819630,0.027169
261980,517630,0.032496
261980,12120,0.029247000000000002
590950,819630,0.027169
590950,517630,0.032496
590950,12120,0.029247000000000002
1054580,819630,0.027169
