source,target,weight
246420,392110,0.018821
246420,647960,0.010964
246420,359220,0.028514
246420,948630,0.028514
246420,208480,0.018902
246420,240,0.018902
246420,397900,0.018902
246420,641080,0.012676
246420,360430,0.023613
246420,359550,0.023613
246420,619930,0.013271000000000002
246420,452570,0.02542
246420,774171,0.024246
246420,711540,0.022332
12180,225000,0.012824
12180,858210,0.013996
12180,290930,0.027696
12180,220,0.027696
12180,312280,0.021617
12180,252330,0.026009
12180,951740,0.025664
12180,571740,0.012986
12180,496790,0.019965
311560,204530,0.005019
311560,779430,0.001663
311560,961440,0.014704
311560,502720,0.025992
311560,438740,0.025859
311560,528110,0.011801
311560,462200,0.017544999999999998
311560,1057720,0.018203
311560,394360,0.016761
311560,296490,0.012131
311560,331600,0.022229
311560,224960,0.006043
311560,233410,0.016678
311560,283040,0.0281
311560,880470,0.0128
311560,346470,0.018162
311560,304240,0.014294
319510,91700,0.014311
319510,223470,0.01421
319510,299500,0.020618
319510,400800,0.006423999999999999
319510,1089350,0.023535
319510,255520,0.020383
319510,550,0.014357
691630,7520,0.025263
691630,211260,0.018075
691630,368500,0.005479
691630,320,0.00377
691630,265300,0.027516
691630,254700,0.0077
691630,33930,0.009616
691630,636070,0.006285
300380,306020,0.011321
300380,130,0.025454
300380,405500,0.019185
300380,489940,0.014094
300380,277430,0.015933000000000003
393190,3900,0.019284
393190,225300,0.026365
393190,388090,0.017524
393190,365020,0.015364
393190,332800,0.023969
32460,385760,0.026660000000000003
32460,588750,0.017465
91700,223470,0.028515
91700,299500,0.008302
91700,417750,0.021522
91700,400800,0.008322
91700,203160,0.022405
91700,1089350,0.009814
91700,550,0.028405
225000,858210,0.026819
225000,252330,0.013277
225000,951740,0.026376
225000,774171,0.020898
225000,571740,0.01936
225000,496790,0.016137000000000002
204530,779430,0.006670999999999999
204530,961440,0.018693
204530,438740,0.026758
204530,528110,0.012828999999999998
204530,462200,0.022552000000000003
204530,1057720,0.022505
204530,394360,0.011943
204530,296490,0.014366
204530,331600,0.027211000000000003
204530,224960,0.011042
204530,233410,0.013589
204530,880470,0.007812999999999999
204530,346470,0.014028
204530,304240,0.012438
204530,1079420,0.028396
594650,890970,0.020643
594650,3910,0.018116
594650,388410,0.026935
594650,555440,0.009264
594650,20920,0.014953
594650,814380,0.009679
594650,268870,0.02796
404410,514900,0.028225
404410,360,0.021385
404410,661790,0.015444
392110,359220,0.028312
392110,948630,0.028312
392110,641080,0.014032
392110,619930,0.018002
392110,452570,0.014616
392110,362830,0.025425
744900,668840,0.024532
744900,747250,0.01002
744900,385760,0.00716
744900,339610,0.003337
744900,602960,0.020938
744900,588750,0.016287
744900,831250,0.01455
744900,906870,0.026526
744900,335620,0.016288
744900,838390,0.020413
744900,209100,0.026221
858210,290930,0.026738
858210,220,0.026738
858210,312280,0.012876
858210,260210,0.015496
858210,105600,0.027461000000000003
858210,99910,0.027461000000000003
858210,571740,0.017611
225320,603700,0.017772
225320,4570,0.018712
225320,10,0.028086
225320,314340,0.027923000000000003
911400,760630,0.026131
911400,3590,0.020489
911400,431730,0.020489
911400,343780,0.020489
911400,130,0.021191
911400,400630,0.022626
911400,601430,0.022626
911400,865090,0.022626
911400,458710,0.022626
911400,416000,0.022626
911400,390030,0.022745
911400,420,0.022745
911400,8930,0.022745
911400,958260,0.022745
911400,405500,0.016163999999999998
911400,55140,0.013411
911400,240600,0.022745
911400,12120,0.027476
779430,961440,0.01338
779430,502720,0.024459
779430,438740,0.025546
779430,528110,0.011691
779430,462200,0.015885
779430,1057720,0.016738999999999997
779430,394360,0.018319
779430,535700,0.02804
779430,296490,0.011554
779430,331600,0.020565
779430,224960,0.004379999999999999
779430,233410,0.017737
779430,283040,0.026455000000000003
779430,880470,0.014427
779430,346470,0.019508
779430,304240,0.015039
961440,502720,0.012145
961440,438740,0.017921
961440,528110,0.010896
961440,462200,0.010995
961440,1057720,0.004195
961440,394360,0.027717
961440,535700,0.01784
961440,296490,0.007547
961440,331600,0.013289
961440,224960,0.010457
961440,233410,0.022651
961440,283040,0.016422
961440,880470,0.025143
961440,346470,0.026548
961440,304240,0.018342
719720,640820,0.000169
719720,431240,0.000585
414340,890970,0.021756
414340,514900,0.027562
414340,3910,0.021033
414340,388410,0.022043
414340,555440,0.02614
414340,360,0.023523
414340,20920,0.023109
414340,814380,0.025807
414340,485510,0.028613
414340,268870,0.01805
414340,661790,0.015308
12100,222480,0.018647
12100,221040,0.019225
12100,819630,0.027926
12100,506610,0.02092
12100,460950,0.0008789999999999999
12100,630,0.005518
340,3590,0.021093
340,431730,0.021093
340,343780,0.021093
340,661940,0.023182
340,663390,0.023182
340,518790,0.023182
340,454140,0.023182
340,1096010,0.027099
340,400630,0.026252
340,601430,0.026252
340,865090,0.026252
340,458710,0.026252
340,416000,0.026252
340,458830,0.017100999999999998
340,812140,0.016815
340,383120,0.028216
340,291480,0.028216
340,834910,0.024015
340,693960,0.024015
340,552990,0.023182
640820,431240,0.0004190000000000001
384680,1049660,0.026192
384680,1070040,0.026192
384680,670290,0.026192
384680,256370,0.026192
384680,10090,0.026192
384680,520940,0.026192
384680,290930,0.023667
384680,220,0.023667
384680,261980,0.026344
384680,390030,0.02619
384680,420,0.02619
384680,8930,0.02619
384680,958260,0.02619
384680,663370,0.013724
384680,513650,0.013721
384680,466270,0.013724
384680,105600,0.022111
384680,99910,0.022111
384680,298630,0.019386
384680,240600,0.02619
384680,345660,0.019386
384680,20900,0.012084
21690,812440,0.023449
21690,530620,0.02632
21690,287290,0.027699
21690,339340,0.027117
277590,1049660,0.026192
277590,1070040,0.026192
277590,670290,0.026192
277590,256370,0.026192
277590,10090,0.026192
277590,520940,0.026192
277590,290930,0.023667
277590,220,0.023667
277590,261980,0.026344
277590,390030,0.02619
277590,420,0.02619
277590,8930,0.02619
277590,958260,0.02619
277590,663370,0.013724
277590,513650,0.013721
277590,466270,0.013724
277590,105600,0.022111
277590,99910,0.022111
277590,298630,0.019386
277590,240600,0.02619
277590,345660,0.019386
277590,20900,0.012084
280,354140,0.028389
280,224980,0.016994
280,227940,0.017779
280,487770,0.005486
280,470220,0.022019
280,12110,0.0033420000000000004
280,967050,0.021565
280,70,0.014198
280,819080,0.017984
280,8800,0.013733
280,851940,0.020906
280,286160,0.025402
280,726590,0.00926
280,380,0.014887
280,8000,0.010935
280,228300,0.026988
40390,271590,0.008685
40390,50,0.01712
40390,356310,0.025228
40390,251430,0.02069
40390,894940,0.004671
40390,201870,0.027011
40390,17570,0.009195
354140,227940,0.013055
354140,487770,0.023217
354140,470220,0.006539
354140,12110,0.025303
354140,967050,0.008954
354140,70,0.014625
354140,286160,0.003125
354140,380,0.013958000000000002
354140,8000,0.021884
354140,332800,0.010336
1049660,290930,0.024386
1049660,220,0.024386
1049660,661940,0.025982
1049660,663390,0.025982
1049660,518790,0.025982
1049660,454140,0.025982
1049660,208480,0.025072
1049660,240,0.025072
1049660,397900,0.025072
1049660,400630,0.028545
1049660,601430,0.028545
1049660,865090,0.028545
1049660,458710,0.028545
1049660,416000,0.028545
1049660,360430,0.023764
1049660,359550,0.023764
1049660,663370,0.021023
1049660,466270,0.021023
1049660,951740,0.023217
