Id,Label,timeset,modularity_class
246420,246420,,0
12180,12180,,11
311560,311560,,14
319510,319510,,12
691630,691630,,23
300380,300380,,11
393190,393190,,0
32460,32460,,14
91700,91700,,12
225000,225000,,11
204530,204530,,14
594650,594650,,2
404410,404410,,3
392110,392110,,11
744900,744900,,1
858210,858210,,11
225320,225320,,14
911400,911400,,11
779430,779430,,14
961440,961440,,14
719720,719720,,4
414340,414340,,5
12100,12100,,18
340,340,,11
640820,640820,,0
384680,384680,,11
21690,21690,,6
277590,277590,,11
280,280,,9
40390,40390,,15
354140,354140,,9
1049660,1049660,,11
812440,812440,,19
1070040,1070040,,11
668840,668840,,1
670290,670290,,11
890970,890970,,23
362490,362490,,13
256370,256370,,11
222480,222480,,7
223470,223470,,8
10090,10090,,11
520940,520940,,11
224980,224980,,9
760630,760630,,11
290930,290930,,11
306020,306020,,11
220,220,,0
3590,3590,,11
514900,514900,,12
3910,3910,,23
502720,502720,,14
8140,8140,,14
431730,431730,,11
747250,747250,,1
343780,343780,,11
647960,647960,,11
406970,406970,,23
447530,447530,,13
438740,438740,,14
227940,227940,,9
343990,343990,,11
261980,261980,,11
590950,590950,,11
1054580,1054580,,11
289650,289650,,11
312280,312280,,11
528110,528110,,14
130,130,,11
661940,661940,,11
385760,385760,,1
339610,339610,,1
603700,603700,,9
7520,7520,,11
12170,12170,,23
663390,663390,,11
730,730,,11
518790,518790,,11
388410,388410,,23
462200,462200,,14
211260,211260,,23
487770,487770,,9
454140,454140,,10
271590,271590,,15
841370,841370,,10
4570,4570,,9
359220,359220,,10
602960,602960,,1
948630,948630,,10
10,10,,9
1057720,1057720,,14
418370,418370,,15
208480,208480,,10
555440,555440,,23
240,240,,10
397900,397900,,10
470220,470220,,9
1096010,1096010,,10
400630,400630,,10
252330,252330,,10
601430,601430,,10
299500,299500,,12
368500,368500,,23
3900,3900,,25
865090,865090,,10
394360,394360,,14
12110,12110,,9
458710,458710,,10
416000,416000,,10
390030,390030,,10
42700,42700,,23
420,420,,10
588750,588750,,1
535700,535700,,14
8930,8930,,10
417750,417750,,12
967050,967050,,9
958260,958260,,10
537630,537630,,10
405500,405500,,10
641080,641080,,10
70620,70620,,10
401680,401680,,14
50,50,,15
296490,296490,,14
360430,360430,,10
360,360,,12
359550,359550,,10
243450,243450,,14
331600,331600,,14
458830,458830,,10
596650,596650,,10
400800,400800,,12
15100,15100,,10
831250,831250,,1
224960,224960,,14
381210,381210,,1
314340,314340,,14
272890,272890,,0
356310,356310,,15
530620,530620,,19
221040,221040,,15
906870,906870,,1
242050,242050,,10
819630,819630,,11
233410,233410,,14
381590,381590,,10
225300,225300,,25
70,70,,9
55140,55140,,10
663370,663370,,10
203160,203160,,12
388090,388090,,25
251430,251430,,15
513650,513650,,10
320,320,,23
250520,250520,,14
466270,466270,,10
894940,894940,,15
20920,20920,,23
619930,619930,,10
951740,951740,,10
812140,812140,,10
814380,814380,,23
489940,489940,,10
287290,287290,,13
819080,819080,,9
260210,260210,,10
452570,452570,,10
383120,383120,,10
463350,463350,,23
105600,105600,,10
335620,335620,,1
283040,283040,,14
291480,291480,,10
8800,8800,,9
610310,610310,,15
99910,99910,,10
1089350,1089350,,12
485510,485510,,23
838390,838390,,14
201790,201790,,13
354200,354200,,15
851940,851940,,14
506610,506610,,15
298630,298630,,10
834910,834910,,10
693960,693960,,10
268870,268870,,16
336150,336150,,14
431240,431240,,17
774171,774171,,10
517630,517630,,0
513710,513710,,14
65800,65800,,11
571740,571740,,10
883710,883710,,0
718590,718590,,15
880470,880470,,14
496790,496790,,10
225020,225020,,10
550650,550650,,1
552500,552500,,15
582160,582160,,15
599460,599460,,10
48190,48190,,10
460950,460950,,18
346470,346470,,14
22490,22490,,14
521580,521580,,10
630,630,,18
33230,33230,,10
802320,802320,,10
282800,282800,,10
201870,201870,,15
286160,286160,,9
209100,209100,,1
304240,304240,,14
434460,434460,,10
339340,339340,,19
643590,643590,,10
7000,7000,,14
32360,32360,,15
334940,334940,,10
281990,281990,,10
378540,378540,,10
726590,726590,,20
380,380,,9
552990,552990,,10
218230,218230,,23
668430,668430,,23
265300,265300,,23
254700,254700,,23
240600,240600,,10
255520,255520,,21
8000,8000,,9
362830,362830,,10
33930,33930,,23
277430,277430,,10
550,550,,22
636070,636070,,23
661790,661790,,24
755500,755500,,10
17570,17570,,15
877180,877180,,10
1072610,1072610,,10
587650,587650,,10
345660,345660,,10
228300,228300,,9
365020,365020,,25
1079420,1079420,,9
626610,626610,,10
296200,296200,,10
550840,550840,,26
20900,20900,,10
711540,711540,,10
332800,332800,,9
679990,679990,,14
12120,12120,,0
