source,target,weight
246420,911400,0.047866000000000006
246420,340,0.065515
12180,300380,0.004254
12180,392110,0.004254
12180,719720,0.035407
12180,12100,0.059703
12180,277590,0.046343
12180,40390,0.04233
12180,670290,0.004254
12180,256370,0.049983
12180,10090,0.037224
12180,520940,0.037224
12180,760630,0.037224
12180,290930,0.037224
12180,306020,0.037224
12180,220,0.037224
12180,3590,0.037224
12180,431730,0.037224
12180,343780,0.037224
12180,647960,0.037224
12180,406970,0.059699
12180,343990,0.037224
12180,261980,0.037224
12180,590950,0.037224
12180,1054580,0.037224
12180,289650,0.037224
12180,312280,0.037224
12180,130,0.037224
12180,661940,0.037224
12180,12170,0.059699
12180,663390,0.037224
12180,730,0.006659999999999999
12180,518790,0.037224
12180,211260,0.018476
12180,454140,0.037224
12180,841370,0.037224
12180,359220,0.037224
12180,948630,0.037224
12180,208480,0.037224
12180,240,0.037224
12180,397900,0.037224
12180,1096010,0.037224
12180,400630,0.037224
12180,252330,0.037224
12180,601430,0.037224
12180,865090,0.037224
12180,458710,0.037224
12180,416000,0.037224
12180,390030,0.037224
12180,420,0.037224
12180,8930,0.037224
12180,958260,0.037224
12180,537630,0.037224
12180,405500,0.037224
12180,641080,0.037224
12180,70620,0.037224
12180,360430,0.037224
12180,359550,0.037224
12180,458830,0.037224
12180,15100,0.037224
12180,242050,0.037224
12180,819630,0.040288
12180,381590,0.037224
12180,55140,0.037224
12180,663370,0.037224
12180,251430,0.071916
12180,513650,0.037224
12180,466270,0.037224
12180,619930,0.037224
12180,951740,0.037224
12180,812140,0.037224
12180,489940,0.037224
12180,260210,0.037224
12180,452570,0.037224
12180,383120,0.037224
12180,463350,0.068587
12180,105600,0.037224
12180,291480,0.037224
12180,610310,0.045913
12180,99910,0.037224
12180,298630,0.037224
12180,834910,0.037224
12180,693960,0.037224
12180,431240,0.035456
12180,774171,0.037224
12180,517630,0.0068790000000000006
12180,571740,0.037224
12180,883710,0.045953
12180,496790,0.037224
12180,225020,0.037224
12180,582160,0.045903
12180,599460,0.037224
12180,48190,0.037224
12180,521580,0.037224
12180,33230,0.037224
12180,282800,0.037224
12180,434460,0.037224
12180,643590,0.037224
12180,32360,0.04598
12180,334940,0.037224
12180,281990,0.037224
12180,378540,0.037224
12180,552990,0.037224
12180,218230,0.059699
12180,668430,0.005495
12180,240600,0.037224
12180,362830,0.037224
12180,277430,0.037224
12180,755500,0.037224
12180,877180,0.037224
12180,1072610,0.037224
12180,587650,0.037224
12180,345660,0.037224
12180,626610,0.037224
12180,296200,0.037224
12180,20900,0.037224
12180,711540,0.037224
12180,12120,0.047686
311560,32460,0.06410700000000001
311560,204530,0.020536
311560,779430,2.4e-05
311560,8140,0.003334
