Source,Target,Type,Id,Label,timeset,Weight
246420,12180,Directed,63622,,,0.129951
246420,311560,Directed,63623,,,0.201284
246420,319510,Directed,63624,,,0.349951
246420,691630,Directed,63625,,,0.1531
246420,300380,Directed,63626,,,0.040233
246420,393190,Directed,63627,,,0.66626
246420,32460,Directed,63628,,,0.216813
246420,91700,Directed,63629,,,0.324332
246420,225000,Directed,63630,,,0.041228
246420,204530,Directed,63631,,,0.20154
246420,594650,Directed,63632,,,0.556372
246420,404410,Directed,63633,,,0.33252
246420,392110,Directed,63634,,,0.041234
246420,744900,Directed,63635,,,0.206239
246420,858210,Directed,63636,,,0.040784
246420,225320,Directed,63637,,,0.310239
246420,911400,Directed,63638,,,0.037593
246420,779430,Directed,63639,,,0.202466
246420,961440,Directed,63640,,,0.231113
246420,719720,Directed,63641,,,0.045821
246420,414340,Directed,63642,,,0.400294
246420,12100,Directed,63643,,,0.07135
246420,340,Directed,63644,,,0.042412
246420,640820,Directed,63645,,,0.04489
246420,384680,Directed,63646,,,0.051867
246420,21690,Directed,63647,,,0.946255
246420,277590,Directed,63648,,,0.040795
246420,280,Directed,63649,,,0.246004
246420,40390,Directed,63650,,,0.1164
246420,354140,Directed,63651,,,0.493871
246420,1049660,Directed,63652,,,0.039112
246420,812440,Directed,63653,,,0.392718
246420,1070040,Directed,63654,,,0.039681
246420,668840,Directed,63655,,,0.159939
246420,670290,Directed,63656,,,0.049076
246420,890970,Directed,63657,,,0.3306
246420,362490,Directed,63658,,,0.31724
246420,256370,Directed,63659,,,0.039026
246420,222480,Directed,63660,,,0.181534
246420,223470,Directed,63661,,,0.39202
246420,10090,Directed,63662,,,0.039143
246420,520940,Directed,63663,,,0.04079
246420,224980,Directed,63664,,,0.353785
246420,760630,Directed,63665,,,0.036544
246420,290930,Directed,63666,,,0.048793
246420,306020,Directed,63667,,,0.043582
246420,220,Directed,63668,,,0.039864
246420,3590,Directed,63669,,,0.038996
246420,514900,Directed,63670,,,0.263671
