source,target,weight
246420,12180,0.05793400000000001
246420,300380,0.056408000000000014
246420,392110,0.056749
246420,858210,0.068176
246420,719720,0.077359
246420,340,0.06038200000000001
246420,640820,0.052243
246420,384680,0.06928200000000001
246420,277590,0.06663200000000001
246420,40390,0.06608
246420,1049660,0.065602
246420,1070040,0.065809
246420,668840,0.104068
246420,670290,0.065166
246420,256370,0.070578
246420,10090,0.066953
246420,520940,0.065301
246420,760630,0.105005
246420,306020,0.067851
246420,220,0.075138
246420,502720,0.10638
246420,431730,0.060515
246420,747250,0.092465
246420,343780,0.064212
246420,647960,0.063571
246420,406970,0.084207
246420,261980,0.067009
246420,590950,0.055662
246420,1054580,0.06654299999999999
246420,289650,0.06489600000000001
246420,312280,0.073995
246420,130,0.083268
246420,661940,0.110845
246420,7520,0.084207
246420,12170,0.084207
246420,663390,0.067472
246420,730,0.062147
246420,211260,0.062003
246420,454140,0.068739
246420,271590,0.065712
246420,841370,0.066932
246420,359220,0.081839
246420,948630,0.06575700000000001
246420,1057720,0.110887
246420,418370,0.068989
246420,208480,0.075142
246420,240,0.081839
246420,397900,0.047223
246420,1096010,0.066227
246420,400630,0.081839
246420,252330,0.08267999999999999
246420,601430,0.069937
246420,865090,0.069937
246420,458710,0.069937
246420,416000,0.069937
246420,390030,0.069937
246420,420,0.069937
246420,535700,0.10636099999999997
246420,8930,0.069937
246420,958260,0.069937
246420,537630,0.069937
246420,405500,0.069937
246420,641080,0.069937
246420,70620,0.069937
246420,50,0.051054
246420,360430,0.069937
246420,359550,0.069937
246420,331600,0.106385
246420,458830,0.069937
246420,596650,0.053142
246420,15100,0.069937
246420,381210,0.096277
246420,272890,0.042869
246420,356310,0.062337
246420,242050,0.069937
246420,819630,0.089212
246420,381590,0.069937
246420,55140,0.069937
246420,663370,0.069937
246420,251430,0.051054
246420,513650,0.069937
246420,466270,0.069937
246420,894940,0.066245
246420,619930,0.069937
246420,951740,0.069937
246420,812140,0.069937
246420,489940,0.069937
246420,260210,0.069937
246420,452570,0.069937
246420,383120,0.069937
246420,463350,0.057146
246420,105600,0.069937
246420,335620,0.089418
246420,283040,0.106374
246420,291480,0.069937
246420,610310,0.062001
246420,99910,0.069937
246420,838390,0.06322
246420,354200,0.063183
246420,298630,0.069937
246420,834910,0.069937
246420,693960,0.069937
246420,431240,0.044174
246420,774171,0.069937
246420,517630,0.044875
246420,571740,0.069937
246420,883710,0.045647
246420,718590,0.115503
246420,496790,0.069937
246420,225020,0.069937
246420,550650,0.091684
246420,552500,0.053142
246420,582160,0.041294
246420,599460,0.069937
246420,48190,0.069937
246420,346470,0.036879
246420,521580,0.069937
246420,33230,0.069937
246420,802320,0.045598
246420,282800,0.069937
246420,201870,0.064242
246420,209100,0.113811
246420,434460,0.069937
246420,643590,0.069937
246420,32360,0.041121
246420,334940,0.069937
246420,281990,0.069937
246420,378540,0.069937
246420,552990,0.069937
246420,218230,0.084207
246420,668430,0.097233
246420,265300,0.090375
246420,240600,0.069937
246420,362830,0.069937
246420,277430,0.069937
246420,755500,0.069937
246420,17570,0.06568600000000001
246420,877180,0.069937
246420,1072610,0.069937
246420,587650,0.069937
246420,345660,0.069937
246420,626610,0.069937
246420,296200,0.069937
246420,20900,0.069937
246420,711540,0.069937
246420,12120,0.076047
12180,691630,0.114465
12180,300380,0.014361
12180,392110,0.005166
12180,858210,0.035726999999999995
12180,719720,0.033695
12180,12100,0.074947
12180,340,0.031654
12180,640820,0.032062
12180,384680,0.033605
12180,277590,0.03466
12180,40390,0.096129
12180,1049660,0.031403
12180,1070040,0.031365
12180,670290,0.030428
12180,256370,0.045084
12180,10090,0.031837
12180,520940,0.029901
12180,760630,0.08173899999999999
12180,306020,0.036989
12180,220,0.036181
12180,3590,0.08404
12180,431730,0.033431
12180,747250,0.116127
12180,343780,0.035239
12180,647960,0.010582
12180,406970,0.049441000000000006
12180,261980,0.043975
12180,590950,0.029504
12180,1054580,0.032694
12180,289650,0.02296
12180,312280,0.024117
12180,130,0.045888
12180,661940,0.072634
12180,7520,0.049441000000000006
12180,12170,0.049441000000000006
12180,663390,0.034291
12180,730,0.006999999999999999
12180,211260,0.00827
12180,454140,0.036269
12180,271590,0.095773
12180,841370,0.034999
12180,359220,0.042534
12180,948630,0.030882
12180,418370,0.086769
12180,208480,0.035128
12180,240,0.042534
12180,397900,0.027693
12180,1096010,0.0378
12180,400630,0.042534
12180,252330,0.036942
12180,601430,0.029555
12180,368500,0.09945
12180,865090,0.029555
12180,458710,0.029555
12180,416000,0.029555
12180,390030,0.029555
12180,420,0.029555
12180,8930,0.029555
12180,958260,0.029555
12180,537630,0.029555
12180,405500,0.029555
12180,641080,0.029555
12180,70620,0.029555
12180,50,0.07585599999999999
12180,360430,0.029555
12180,359550,0.029555
12180,458830,0.029555
12180,596650,0.065239
12180,15100,0.029555
12180,381210,0.105965
12180,272890,0.043357
12180,356310,0.08597
12180,242050,0.029555
12180,819630,0.043393
12180,381590,0.029555
12180,55140,0.029555
12180,663370,0.029555
12180,251430,0.07585599999999999
12180,513650,0.029555
12180,320,0.099261
12180,466270,0.029555
12180,894940,0.096289
12180,619930,0.029555
12180,951740,0.029555
12180,812140,0.029555
12180,489940,0.029555
12180,260210,0.029555
12180,452570,0.029555
12180,383120,0.029555
12180,463350,0.04993
12180,105600,0.029555
12180,335620,0.114998
12180,291480,0.029555
12180,610310,0.092172
12180,99910,0.029555
12180,838390,0.085513
12180,354200,0.09332
12180,298630,0.029555
12180,834910,0.029555
12180,693960,0.029555
12180,431240,0.036666
12180,774171,0.029555
12180,517630,0.035535000000000004
12180,571740,0.029555
12180,883710,0.034513
12180,718590,0.100912
12180,496790,0.029555
12180,225020,0.029555
12180,550650,0.110221
12180,552500,0.065239
12180,582160,0.049253
12180,599460,0.029555
12180,48190,0.029555
12180,460950,0.091818
12180,346470,0.034298
12180,521580,0.029555
12180,630,0.109583
12180,33230,0.029555
12180,802320,0.034572000000000006
12180,282800,0.029555
12180,201870,0.094347
12180,434460,0.029555
12180,643590,0.029555
12180,32360,0.030125
12180,334940,0.029555
12180,281990,0.029555
12180,378540,0.029555
12180,552990,0.029555
12180,218230,0.049441000000000006
12180,668430,0.090182
12180,265300,0.07690599999999999
12180,240600,0.029555
12180,362830,0.029555
12180,277430,0.029555
12180,755500,0.029555
12180,17570,0.095747
12180,877180,0.029555
12180,1072610,0.029555
12180,587650,0.029555
12180,345660,0.029555
12180,626610,0.029555
12180,296200,0.029555
12180,20900,0.029555
12180,711540,0.029555
12180,12120,0.032527
311560,32460,0.057512
311560,204530,0.001822
311560,744900,0.104143
311560,779430,0.001807
311560,961440,0.036726
311560,280,0.05649700000000001
311560,40390,0.075352
311560,502720,0.03035
311560,8140,0.055705999999999985
311560,747250,0.111501
311560,438740,0.040373
311560,528110,0.001805
311560,385760,0.091711
311560,339610,0.104143
311560,603700,0.08898099999999999
311560,462200,0.023219
311560,271590,0.075664
311560,4570,0.08898099999999999
311560,602960,0.106323
311560,1057720,0.036283
311560,394360,0.002045
311560,588750,0.079127
311560,535700,0.030347
311560,50,0.095901
311560,296490,0.001822
311560,243450,0.055705999999999985
311560,331600,0.030349
311560,596650,0.116485
311560,224960,0.001847
311560,314340,0.06602899999999999
311560,356310,0.086379
311560,906870,0.077204
311560,233410,0.001932
311560,251430,0.095901
311560,250520,0.056065
311560,894940,0.075212
311560,335620,0.08301499999999999
311560,283040,0.030351
311560,610310,0.07887899999999999
311560,838390,0.088035
311560,354200,0.077843
311560,336150,0.055705999999999985
311560,513710,0.076271
311560,880470,0.001949
311560,550650,0.106267
311560,552500,0.116485
311560,201870,0.076924
311560,304240,0.001854
311560,17570,0.075687
311560,1079420,0.035683
311560,550840,0.065202
319510,91700,0.054213
319510,223470,0.073226
319510,299500,0.079706
319510,400800,0.037952
319510,831250,0.108282
319510,1089350,0.096842
319510,22490,0.108598
319510,7000,0.11538
