source,target,weight
246420,12180,0.055151
246420,300380,0.077446
246420,225000,0.050663
246420,392110,0.076878
246420,858210,0.050663
246420,911400,0.050663
246420,12100,0.08784299999999999
246420,340,0.054894000000000005
246420,640820,0.00629
246420,384680,0.050663
246420,277590,0.055151
246420,40390,0.083873
246420,1049660,0.050663
246420,1070040,0.055151
246420,670290,0.05366
246420,256370,0.055151
246420,10090,0.050663
246420,520940,0.050663
246420,760630,0.050663
246420,290930,0.050663
246420,306020,0.050663
246420,220,0.025771
246420,3590,0.057191999999999986
246420,431730,0.050663
246420,343780,0.050663
246420,647960,0.050663
246420,406970,0.06826
246420,343990,0.085877
246420,261980,0.033506
246420,590950,0.055151
246420,1054580,0.050663
246420,289650,0.055151
246420,312280,0.055151
246420,130,0.050663
246420,661940,0.05366
246420,7520,0.046512
246420,12170,0.06826
246420,663390,0.050663
246420,730,0.019359
246420,518790,0.055151
246420,454140,0.05881
246420,271590,0.083873
246420,841370,0.05881
246420,359220,0.05881
246420,948630,0.05881
246420,418370,0.042218
246420,208480,0.05881
246420,240,0.05881
246420,397900,0.05881
246420,1096010,0.05881
246420,400630,0.05881
246420,252330,0.05881
246420,601430,0.05881
246420,865090,0.05881
246420,458710,0.05881
246420,416000,0.05881
246420,390030,0.05881
246420,420,0.05881
246420,8930,0.05881
246420,958260,0.05881
246420,537630,0.05881
246420,405500,0.05881
246420,641080,0.05881
246420,70620,0.05881
246420,50,0.062262
246420,360430,0.05881
246420,359550,0.05881
246420,458830,0.05881
246420,596650,0.069522
246420,15100,0.05881
246420,272890,0.01304
246420,356310,0.081361
246420,242050,0.05881
246420,819630,0.034981
246420,381590,0.05881
246420,55140,0.05881
246420,663370,0.05881
246420,251430,0.06226
246420,513650,0.05881
246420,466270,0.05881
246420,894940,0.085243
246420,619930,0.05881
246420,951740,0.05881
246420,812140,0.05881
246420,489940,0.05881
246420,260210,0.05881
246420,452570,0.05881
246420,383120,0.05881
246420,463350,0.057236
246420,105600,0.05881
246420,291480,0.05881
246420,610310,0.042218
246420,99910,0.05881
246420,354200,0.042218
246420,298630,0.05881
246420,834910,0.05881
246420,693960,0.05881
