Id,Label,timeset,modularity_class
246420,246420,,0
12180,12180,,11
311560,311560,,9
319510,319510,,12
691630,691630,,13
300380,300380,,0
393190,393190,,0
32460,32460,,9
91700,91700,,12
225000,225000,,0
204530,204530,,9
594650,594650,,1
404410,404410,,2
392110,392110,,0
744900,744900,,9
858210,858210,,0
225320,225320,,9
911400,911400,,0
779430,779430,,9
961440,961440,,9
719720,719720,,0
414340,414340,,3
12100,12100,,11
340,340,,0
640820,640820,,11
384680,384680,,0
21690,21690,,4
277590,277590,,0
280,280,,8
40390,40390,,9
354140,354140,,8
1049660,1049660,,0
812440,812440,,10
1070040,1070040,,0
668840,668840,,12
670290,670290,,0
890970,890970,,13
362490,362490,,14
256370,256370,,0
222480,222480,,5
223470,223470,,6
10090,10090,,0
520940,520940,,0
224980,224980,,8
760630,760630,,0
290930,290930,,0
306020,306020,,0
220,220,,0
3590,3590,,0
514900,514900,,12
3910,3910,,13
502720,502720,,9
8140,8140,,9
431730,431730,,11
747250,747250,,9
343780,343780,,11
647960,647960,,11
406970,406970,,13
447530,447530,,14
438740,438740,,9
227940,227940,,8
343990,343990,,11
261980,261980,,11
590950,590950,,11
1054580,1054580,,11
289650,289650,,11
312280,312280,,11
528110,528110,,9
130,130,,11
661940,661940,,11
385760,385760,,9
339610,339610,,9
603700,603700,,8
7520,7520,,13
12170,12170,,13
663390,663390,,11
730,730,,0
518790,518790,,11
388410,388410,,13
462200,462200,,7
211260,211260,,0
487770,487770,,8
454140,454140,,11
271590,271590,,9
841370,841370,,11
4570,4570,,8
359220,359220,,11
602960,602960,,9
948630,948630,,11
10,10,,8
1057720,1057720,,9
418370,418370,,0
208480,208480,,11
555440,555440,,13
240,240,,11
397900,397900,,11
470220,470220,,8
1096010,1096010,,11
400630,400630,,11
252330,252330,,11
601430,601430,,11
299500,299500,,12
368500,368500,,13
3900,3900,,8
865090,865090,,11
394360,394360,,9
12110,12110,,8
458710,458710,,11
416000,416000,,11
390030,390030,,11
42700,42700,,13
420,420,,11
588750,588750,,13
535700,535700,,9
8930,8930,,11
417750,417750,,12
967050,967050,,8
958260,958260,,11
537630,537630,,11
405500,405500,,11
641080,641080,,11
70620,70620,,11
401680,401680,,8
50,50,,9
296490,296490,,9
360430,360430,,11
360,360,,13
359550,359550,,11
243450,243450,,9
331600,331600,,9
458830,458830,,11
596650,596650,,9
400800,400800,,12
15100,15100,,11
831250,831250,,9
224960,224960,,9
381210,381210,,9
314340,314340,,9
272890,272890,,9
356310,356310,,9
530620,530620,,10
221040,221040,,15
906870,906870,,9
242050,242050,,11
819630,819630,,11
233410,233410,,9
381590,381590,,11
225300,225300,,8
70,70,,8
55140,55140,,11
663370,663370,,11
203160,203160,,12
388090,388090,,8
251430,251430,,9
513650,513650,,11
320,320,,13
250520,250520,,9
466270,466270,,11
894940,894940,,9
20920,20920,,13
619930,619930,,11
951740,951740,,11
812140,812140,,11
814380,814380,,13
489940,489940,,11
287290,287290,,14
819080,819080,,8
260210,260210,,11
452570,452570,,11
383120,383120,,11
463350,463350,,13
105600,105600,,11
335620,335620,,9
283040,283040,,9
291480,291480,,11
8800,8800,,8
610310,610310,,0
99910,99910,,11
1089350,1089350,,12
485510,485510,,13
838390,838390,,9
201790,201790,,14
354200,354200,,0
851940,851940,,8
506610,506610,,15
298630,298630,,11
834910,834910,,11
693960,693960,,11
268870,268870,,16
336150,336150,,9
431240,431240,,11
774171,774171,,11
517630,517630,,11
513710,513710,,9
65800,65800,,13
571740,571740,,11
883710,883710,,0
718590,718590,,13
880470,880470,,9
496790,496790,,11
225020,225020,,11
550650,550650,,13
552500,552500,,9
582160,582160,,0
599460,599460,,11
48190,48190,,11
460950,460950,,11
346470,346470,,9
22490,22490,,8
521580,521580,,11
630,630,,11
33230,33230,,11
802320,802320,,0
282800,282800,,11
201870,201870,,9
286160,286160,,8
209100,209100,,9
304240,304240,,9
434460,434460,,11
339340,339340,,10
643590,643590,,11
7000,7000,,8
32360,32360,,0
334940,334940,,11
281990,281990,,11
378540,378540,,11
726590,726590,,8
380,380,,8
552990,552990,,11
218230,218230,,13
668430,668430,,17
265300,265300,,13
254700,254700,,13
240600,240600,,11
255520,255520,,18
8000,8000,,8
362830,362830,,11
33930,33930,,13
277430,277430,,11
550,550,,19
636070,636070,,13
661790,661790,,20
755500,755500,,11
17570,17570,,9
877180,877180,,11
1072610,1072610,,11
587650,587650,,11
345660,345660,,11
228300,228300,,8
365020,365020,,8
1079420,1079420,,8
626610,626610,,11
296200,296200,,11
550840,550840,,7
20900,20900,,11
711540,711540,,11
332800,332800,,8
679990,679990,,8
12120,12120,,11
